1,41,2.73333333333
2,36,2.4
3,52,3.46666666667
4,55,3.66666666667
5,54,3.6
6,41,2.73333333333
7,50,3.33333333333
8,52,3.46666666667
9,42,2.8
10,37,2.46666666667
11,44,2.93333333333
12,55,3.66666666667
13,47,3.13333333333
14,51,3.4
15,34,2.26666666667
16,44,2.93333333333
17,55,3.66666666667
18,65,4.33333333333
19,39,2.6
20,40,2.66666666667
21,47,3.13333333333
22,49,3.26666666667
23,49,3.26666666667
24,36,2.4
25,39,2.6
26,42,2.8
27,69,4.6
28,43,2.86666666667
29,45,3.0
30,39,2.6
31,43,2.86666666667
32,51,3.4
33,42,2.8
34,44,2.93333333333
35,45,3.0
36,40,2.66666666667
37,36,2.4
38,51,3.4
39,42,2.8
40,46,3.06666666667
41,43,2.86666666667
42,47,3.13333333333
43,46,3.06666666667
44,51,3.4
45,46,3.06666666667
46,50,3.33333333333
47,32,2.13333333333
48,43,2.86666666667
49,32,2.13333333333
50,27,1.8
51,45,3.0
52,49,3.26666666667
53,56,3.73333333333
54,43,2.86666666667
55,44,2.93333333333
56,42,2.8
57,44,2.93333333333
58,42,2.8
59,43,2.86666666667
60,42,2.8
61,50,3.33333333333
62,42,2.8
63,49,3.26666666667
64,46,3.06666666667
65,50,3.33333333333
66,50,3.33333333333
67,52,3.46666666667
68,46,3.06666666667
69,44,2.93333333333
70,44,2.93333333333
71,44,2.93333333333
72,48,3.2
73,43,2.86666666667
74,43,2.86666666667
75,45,3.0
76,45,3.0
77,47,3.13333333333
78,43,2.86666666667
79,49,3.26666666667
80,45,3.0
81,41,2.73333333333
82,46,3.06666666667
83,41,2.73333333333
84,41,2.73333333333
85,45,3.0
86,49,3.26666666667
87,48,3.2
88,43,2.86666666667
89,45,3.0
90,42,2.8
91,44,2.93333333333
92,48,3.2
93,50,3.33333333333
94,41,2.73333333333
95,43,2.86666666667
96,46,3.06666666667
97,46,3.06666666667
98,42,2.8
99,48,3.2
100,45,3.0
101,44,2.93333333333
102,45,3.0
103,40,2.66666666667
104,40,2.66666666667
105,44,2.93333333333
106,44,2.93333333333
107,48,3.2
108,56,3.73333333333
109,44,2.93333333333
110,42,2.8
111,46,3.06666666667
112,47,3.13333333333
113,34,2.26666666667
114,38,2.53333333333
115,38,2.53333333333
116,41,2.73333333333
117,41,2.73333333333
118,38,2.53333333333
119,50,3.33333333333
120,41,2.73333333333
121,36,2.4
122,42,2.8
123,48,3.2
124,59,3.93333333333
125,44,2.93333333333
126,40,2.66666666667
127,38,2.53333333333
128,53,3.53333333333
129,58,3.86666666667
130,60,4.0
131,55,3.66666666667
132,47,3.13333333333
133,48,3.2
134,51,3.4
135,42,2.8
136,39,2.6
137,51,3.4
138,49,3.26666666667
139,42,2.8
140,54,3.6
141,50,3.33333333333
142,47,3.13333333333
143,50,3.33333333333
144,34,2.26666666667
145,48,3.2
146,57,3.8
147,42,2.8
148,43,2.86666666667
149,50,3.33333333333
150,43,2.86666666667
151,47,3.13333333333
152,53,3.53333333333
153,46,3.06666666667
154,48,3.2
155,55,3.66666666667
156,47,3.13333333333
157,48,3.2
158,41,2.73333333333
159,50,3.33333333333
160,47,3.13333333333
161,48,3.2
162,55,3.66666666667
163,46,3.06666666667
164,47,3.13333333333
165,40,2.66666666667
166,42,2.8
167,40,2.66666666667
168,41,2.73333333333
169,43,2.86666666667
170,40,2.66666666667
171,39,2.6
172,38,2.53333333333
173,34,2.26666666667
174,36,2.4
175,37,2.46666666667
176,34,2.26666666667
177,32,2.13333333333
178,34,2.26666666667
179,39,2.6
180,39,2.6
181,32,2.13333333333
182,45,3.0
183,48,3.2
184,45,3.0
185,42,2.8
186,41,2.73333333333
187,40,2.66666666667
188,45,3.0
189,45,3.0
190,41,2.73333333333
191,39,2.6
192,42,2.8
193,39,2.6
194,36,2.4
195,30,2.0
196,38,2.53333333333
197,36,2.4
198,43,2.86666666667
199,43,2.86666666667
200,44,2.93333333333
201,44,2.93333333333
202,47,3.13333333333
203,44,2.93333333333
204,41,2.73333333333
205,41,2.73333333333
206,47,3.13333333333
207,48,3.2
208,45,3.0
209,52,3.46666666667
210,48,3.2
211,39,2.6
212,39,2.6
213,42,2.8
214,43,2.86666666667
215,41,2.73333333333
216,44,2.93333333333
217,43,2.86666666667
218,43,2.86666666667
219,36,2.4
220,39,2.6
221,34,2.26666666667
222,43,2.86666666667
223,39,2.6
224,37,2.46666666667
225,43,2.86666666667
226,42,2.8
227,41,2.73333333333
228,44,2.93333333333
229,40,2.66666666667
230,45,3.0
231,43,2.86666666667
232,45,3.0
233,44,2.93333333333
234,40,2.66666666667
235,42,2.8
236,34,2.26666666667
237,40,2.66666666667
238,34,2.26666666667
239,42,2.8
240,40,2.66666666667
241,43,2.86666666667
242,42,2.8
243,37,2.46666666667
244,43,2.86666666667
245,42,2.8
246,35,2.33333333333
247,44,2.93333333333
248,41,2.73333333333
249,35,2.33333333333
250,44,2.93333333333
251,44,2.93333333333
252,45,3.0
253,44,2.93333333333
254,38,2.53333333333
255,46,3.06666666667
256,44,2.93333333333
257,38,2.53333333333
258,44,2.93333333333
259,50,3.33333333333
260,48,3.2
261,44,2.93333333333
262,49,3.26666666667
263,37,2.46666666667
264,59,3.93333333333
265,45,3.0
266,48,3.2
267,42,2.8
268,41,2.73333333333
269,43,2.86666666667
270,36,2.4
271,35,2.33333333333
272,33,2.2
273,70,4.66666666667
274,55,3.66666666667
275,52,3.46666666667
276,62,4.13333333333
277,45,3.0
278,62,4.13333333333
279,28,1.86666666667
280,63,4.2
281,54,3.6
282,62,4.13333333333
283,58,3.86666666667
284,59,3.93333333333
285,59,3.93333333333
286,62,4.13333333333
287,62,4.13333333333
288,60,4.0
289,60,4.0
290,55,3.66666666667
291,55,3.66666666667
292,53,3.53333333333
293,53,3.53333333333
294,50,3.33333333333
295,50,3.33333333333
296,55,3.66666666667
297,55,3.66666666667
298,57,3.8
299,57,3.8
300,55,3.66666666667
301,55,3.66666666667
302,57,3.8
303,57,3.8
304,55,3.66666666667
305,55,3.66666666667
306,58,3.86666666667
307,58,3.86666666667
308,56,3.73333333333
309,56,3.73333333333
310,54,3.6
311,54,3.6
312,55,3.66666666667
313,55,3.66666666667
314,56,3.73333333333
315,56,3.73333333333
316,53,3.53333333333
317,53,3.53333333333
318,54,3.6
319,54,3.6
320,57,3.8
321,57,3.8
322,54,3.6
323,54,3.6
324,52,3.46666666667
325,52,3.46666666667
326,52,3.46666666667
327,52,3.46666666667
328,50,3.33333333333
329,50,3.33333333333
330,50,3.33333333333
331,50,3.33333333333
332,55,3.66666666667
333,55,3.66666666667
334,54,3.6
335,54,3.6
336,55,3.66666666667
337,55,3.66666666667
338,54,3.6
339,54,3.6
340,55,3.66666666667
341,55,3.66666666667
342,55,3.66666666667
343,55,3.66666666667
344,54,3.6
345,54,3.6
346,54,3.6
347,54,3.6
348,51,3.4
349,51,3.4
350,54,3.6
351,54,3.6
352,52,3.46666666667
353,52,3.46666666667
354,54,3.6
355,54,3.6
356,52,3.46666666667
357,54,3.6
358,52,3.46666666667
359,61,4.06666666667
360,61,4.06666666667
361,56,3.73333333333
362,52,3.46666666667
363,65,4.33333333333
364,57,3.8
365,61,4.06666666667
366,58,3.86666666667
367,57,3.8
368,58,3.86666666667
369,60,4.0
370,62,4.13333333333
371,61,4.06666666667
372,52,3.46666666667
373,61,4.06666666667
374,59,3.93333333333
375,56,3.73333333333
376,56,3.73333333333
377,62,4.13333333333
378,58,3.86666666667
379,55,3.66666666667
380,58,3.86666666667
381,54,3.6
382,58,3.86666666667
383,61,4.06666666667
384,66,4.4
385,51,3.4
386,60,4.0
387,69,4.6
388,75,5.0
389,48,3.2
390,56,3.73333333333
391,52,3.46666666667
392,55,3.66666666667
393,54,3.6
394,54,3.6
395,54,3.6
396,53,3.53333333333
397,54,3.6
398,54,3.6
399,53,3.53333333333
400,54,3.6
401,54,3.6
402,54,3.6
403,54,3.6
404,55,3.66666666667
405,53,3.53333333333
406,53,3.53333333333
407,52,3.46666666667
408,54,3.6
409,54,3.6
410,55,3.66666666667
411,50,3.33333333333
412,50,3.33333333333
413,52,3.46666666667
414,53,3.53333333333
415,53,3.53333333333
416,57,3.8
417,47,3.13333333333
418,57,3.8
419,57,3.8
420,50,3.33333333333
421,59,3.93333333333
422,59,3.93333333333
423,59,3.93333333333
424,59,3.93333333333
425,50,3.33333333333
426,60,4.0
427,59,3.93333333333
428,54,3.6
429,58,3.86666666667
430,57,3.8
431,57,3.8
432,56,3.73333333333
433,62,4.13333333333
434,61,4.06666666667
435,53,3.53333333333
436,63,4.2
437,56,3.73333333333
438,45,3.0
439,56,3.73333333333
440,58,3.86666666667
441,60,4.0
442,57,3.8
443,61,4.06666666667
444,61,4.06666666667
445,47,3.13333333333
446,59,3.93333333333
447,55,3.66666666667
448,53,3.53333333333
449,48,3.2
450,54,3.6
451,58,3.86666666667
452,55,3.66666666667
453,56,3.73333333333
454,54,3.6
455,61,4.06666666667
456,50,3.33333333333
457,60,4.0
458,54,3.6
459,54,3.6
460,38,2.53333333333
461,56,3.73333333333
462,56,3.73333333333
463,54,3.6
464,58,3.86666666667
465,69,4.6
466,58,3.86666666667
467,76,5.06666666667
468,49,3.26666666667
469,60,4.0
470,78,5.2
471,69,4.6
472,58,3.86666666667
473,68,4.53333333333
474,54,3.6
475,45,3.0
476,61,4.06666666667
477,54,3.6
478,78,5.2
479,47,3.13333333333
480,60,4.0
