Case Name:,259_
Locus:,D19
Quant:,27
Pn size:,2
Pd size:,2
Dedicible?,NO
Race:,HISPANIC
Known(s) Pn:
,Person 1,(12; 15.2)
,LR:,0.00293867,,Pn:,6.09757e-11,,Pd:,2.07494e-08,,(10; 11),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,2.06503,,Pn:,4.28482e-08,,Pd:,2.07494e-08,,(10; 12),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.269223,,Pn:,5.58623e-09,,Pd:,2.07494e-08,,(10; 13),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0849963,,Pn:,1.76362e-09,,Pd:,2.07494e-08,,(10; 14),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00293867,,Pn:,6.09757e-11,,Pd:,2.07494e-08,,(10; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00293867,,Pn:,6.09757e-11,,Pd:,2.07494e-08,,(10; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,1.49729,,Pn:,3.10679e-08,,Pd:,2.07494e-08,,(10; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00045653,,Pn:,9.47273e-12,,Pd:,2.07494e-08,,(10; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000272685,,Pn:,5.65805e-12,,Pd:,2.07494e-08,,(11; 11),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.112519,,Pn:,2.3347e-09,,Pd:,2.07494e-08,,(11; 12),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0467584,,Pn:,9.7021e-10,,Pd:,2.07494e-08,,(11; 13),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00619577,,Pn:,1.28559e-10,,Pd:,2.07494e-08,,(11; 14),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000482183,,Pn:,1.0005e-11,,Pd:,2.07494e-08,,(11; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000482183,,Pn:,1.0005e-11,,Pd:,2.07494e-08,,(11; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0891798,,Pn:,1.85043e-09,,Pd:,2.07494e-08,,(11; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000228701,,Pn:,4.74541e-12,,Pd:,2.07494e-08,,(11; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,1.69748,,Pn:,3.52217e-08,,Pd:,2.07494e-08,,(12; 12),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,8.29471,,Pn:,1.7211e-07,,Pd:,2.07494e-08,,(12; 13),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,3.92798,,Pn:,8.15032e-08,,Pd:,2.07494e-08,,(12; 14),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.112519,,Pn:,2.3347e-09,,Pd:,2.07494e-08,,(12; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.112519,,Pn:,2.3347e-09,,Pd:,2.07494e-08,,(12; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,14.4442,,Pn:,2.99708e-07,,Pd:,2.07494e-08,,(12; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0533682,,Pn:,1.10736e-09,,Pd:,2.07494e-08,,(12; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0447338,,Pn:,9.28201e-10,,Pd:,2.07494e-08,,(13; 13),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,1.5489,,Pn:,3.21388e-08,,Pd:,2.07494e-08,,(13; 14),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0467584,,Pn:,9.7021e-10,,Pd:,2.07494e-08,,(13; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0467584,,Pn:,9.7021e-10,,Pd:,2.07494e-08,,(13; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,5.86903,,Pn:,1.21779e-07,,Pd:,2.07494e-08,,(13; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00726404,,Pn:,1.50725e-10,,Pd:,2.07494e-08,,(13; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0180971,,Pn:,3.75504e-10,,Pd:,2.07494e-08,,(14; 14),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00619577,,Pn:,1.28559e-10,,Pd:,2.07494e-08,,(14; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00619577,,Pn:,1.28559e-10,,Pd:,2.07494e-08,,(14; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,2.79825,,Pn:,5.8062e-08,,Pd:,2.07494e-08,,(14; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00293867,,Pn:,6.09757e-11,,Pd:,2.07494e-08,,(14; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000272685,,Pn:,5.65805e-12,,Pd:,2.07494e-08,,(14.2; 14.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000482183,,Pn:,1.0005e-11,,Pd:,2.07494e-08,,(14.2; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0891798,,Pn:,1.85043e-09,,Pd:,2.07494e-08,,(14.2; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000228701,,Pn:,4.74541e-12,,Pd:,2.07494e-08,,(14.2; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000272685,,Pn:,5.65805e-12,,Pd:,2.07494e-08,,(15; 15),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0891798,,Pn:,1.85043e-09,,Pd:,2.07494e-08,,(15; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.000228701,,Pn:,4.74541e-12,,Pd:,2.07494e-08,,(15; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,1.34538,,Pn:,2.79159e-08,,Pd:,2.07494e-08,,(15.2; 15.2),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.0422983,,Pn:,8.77664e-10,,Pd:,2.07494e-08,,(15.2; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,8.2019e-06,,Pn:,1.70184e-13,,Pd:,2.07494e-08,,(-1; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd



,Time Elapsed:,69.426,Second(s)
