Case Name:,259_
Locus:,FGA
Quant:,27
Pn size:,2
Pd size:,2
Dedicible?,NO
Race:,HISPANIC
Known(s) Pn:
,Person 1,(23; 25)
Known(s) Pn:
,No Knowns Pd
,
Replicate(s):
,Replicate 1,23;25;
,Replicate 2,24;


Genotype Freq:
,(23; 23),(0.149; 0.149),0.026005
,(23; 24),(0.149; 0.123),0.036654
,(23; 25),(0.149; 0.116),0.034568
,(23; -1),(0.149; 0.612),0.182376
,(24; 24),(0.123; 0.123),0.0183651
,(24; 25),(0.123; 0.116),0.028536
,(24; -1),(0.123; 0.612),0.150552
,(25; 25),(0.116; 0.116),0.0165323
,(25; -1),(0.116; 0.612),0.141984
,(-1; -1),(0.612; 0.612),0.381668

Case:,259_,FGA

Numerator:

,HET0:,0.6068,,pC0:,0.96
,HET1:,0.2996,,pC1:,0.035
,HET2:,0.0936,,pC2:,0.005
,HOM0:,0.98
,HOM1:,0.02,,Theta:,0.03


Case:,259_,FGA

Denominator:

,HET0:,0.6068,,pC0:,0.96
,HET1:,0.2996,,pC1:,0.035
,HET2:,0.0936,,pC2:,0.005
,HOM0:,0.98
,HOM1:,0.02,,Theta:,0.03


HISPANIC

,,LR:,4.87669,,Pn:,0.000569103,,Pd:,0.000116699

,LR:,0.477458,,Pn:,5.57187e-05,,Pd:,0.000116699,,(23; 23),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,6.61221,,Pn:,0.000771637,,Pd:,0.000116699,,(23; 24),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,4.87669,,Pn:,0.000569103,,Pd:,0.000116699,,(23; 25),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.683119,,Pn:,7.97192e-05,,Pd:,0.000116699,,(23; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.396772,,Pn:,4.63027e-05,,Pd:,0.000116699,,(24; 24),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,8.01037,,Pn:,0.0009348,,Pd:,0.000116699,,(24; 25),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.567678,,Pn:,6.62473e-05,,Pd:,0.000116699,,(24; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.593303,,Pn:,6.92377e-05,,Pd:,0.000116699,,(25; 25),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.848864,,Pn:,9.90613e-05,,Pd:,0.000116699,,(25; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd
,LR:,0.00101719,,Pn:,1.18704e-07,,Pd:,0.000116699,,(-1; -1),,1,Uknown(s) Pn,,2,Uknown(s) Pd



,Time Elapsed:,27.563,Second(s)
