Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
73_,TPOX,CAUCASIAN,,2.51447,0.348712,0.138682,,15.644,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,TPOX,ASIAN,,3.67557,0.238555,0.0649028,,11.606,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,TPOX,HISPANIC,,4.94051,0.177477,0.0359229,,14.011,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D18,BLACK,,17.6782,0.0186093,0.00105267,,12.779,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D18,CAUCASIAN,,3.14401,0.0268684,0.0085459,,16.687,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D18,HISPANIC,,4.95673,0.0233504,0.00471086,,15.824,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D18,ASIAN,,2.62083,0.0126796,0.004838,,13.759,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D5,HISPANIC,,3.54004,0.0342328,0.00967016,,14.43,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D5,BLACK,,3.32978,0.042893,0.0128816,,17.845,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D5,ASIAN,,3.78697,0.128163,0.0338431,,13.518,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,D5,CAUCASIAN,,3.12955,0.0514318,0.0164342,,16.274,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,FGA,BLACK,,4.43257,0.00412249,0.000930046,,13.98,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,FGA,HISPANIC,,5.4483,0.00377356,0.000692612,,12.987,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,FGA,CAUCASIAN,,3.85447,0.00338136,0.000877256,,14.118,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
73_,FGA,ASIAN,,4.00354,0.00344655,0.000860876,,12.98,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,1.58214e+11,3.83306e-22,2.4227e-33,,280.338
Overall:,15 Files,CAUCASIAN,,6.33744e+08,7.01429e-20,1.1068e-28,,280.338
Overall:,15 Files,HISPANIC,,6.48649e+08,1.56825e-21,2.41772e-30,,280.338
Overall:,15 Files,ASIAN,,4.06547e+10,8.80434e-23,2.16564e-33,,280.338
74_,D8,BLACK,,1.46974,0.0110613,0.00752605,,17.617,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
74_,D8,CAUCASIAN,,3.49477,0.0188415,0.00539136,,16.913,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
74_,D8,HISPANIC,,3.49141,0.0143417,0.0041077,,16.083,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
74_,D8,ASIAN,,3.51264,0.0443736,0.0126325,,15.896,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
74_,D21,HISPANIC,,5.01435,0.100344,0.0200114,,13.932,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
74_,D21,CAUCASIAN,,4.83883,0.139784,0.028888,,14.837,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
74_,D21,ASIAN,,3.38976,0.13171,0.0388553,,12.954,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
74_,D21,BLACK,,7.25589,0.0722232,0.00995373,,15.598,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
74_,D7,HISPANIC,,1.78007,0.000682271,0.000383284,,17.272,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
74_,D7,BLACK,,2.11218,0.000923973,0.00043745,,20.205,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
74_,D7,CAUCASIAN,,2.11827,0.000882656,0.000416687,,18.917,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
74_,D7,ASIAN,,2.73088,0.000654179,0.000239549,,15.875,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
74_,CSF,CAUCASIAN,,3.08653,0.155046,0.0502332,,17.231,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
74_,CSF,BLACK,,2.72271,0.164067,0.0602588,,18.174,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
74_,CSF,HISPANIC,,2.83243,0.190541,0.0672712,,16.435,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
74_,CSF,ASIAN,,3.6075,0.200549,0.055592,,15.259,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
74_,D3,ASIAN,,1.88214,0.00287624,0.00152818,,13.218,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
74_,D3,BLACK,,1.89994,0.00447926,0.00235757,,15.687,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
74_,D3,CAUCASIAN,,1.9896,0.00734121,0.0036898,,15.43,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
74_,D3,HISPANIC,,2.25354,0.00640825,0.00284363,,14.651,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
74_,TH01,HISPANIC,,3.3569,0.0970672,0.0289157,,12.939,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,TH01,BLACK,,8.12281,0.0237113,0.0029191,,16.005,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,TH01,ASIAN,,2.5691,0.0199315,0.00775814,,12.832,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,TH01,CAUCASIAN,,2.81603,0.131284,0.0466202,,15.115,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,D13,BLACK,,2.46947,0.0805734,0.0326278,,16.578,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
74_,D13,ASIAN,,6.30399,0.0138593,0.00219849,,11.719,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
74_,D13,CAUCASIAN,,4.08489,0.0402535,0.00985426,,15.54,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
74_,D13,HISPANIC,,4.62509,0.0605506,0.0130918,,13.665,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
74_,D16,BLACK,,9.39939,0.0932858,0.00992466,,12.298,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,D16,CAUCASIAN,,8.87208,0.0988301,0.0111395,,15.627,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,D16,HISPANIC,,11.5232,0.0760931,0.0066035,,15.005,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,D16,ASIAN,,10.6072,0.0826637,0.00779317,,12.83,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
74_,D2,BLACK,,0.934357,0.00024896,0.00026645,,14.306,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D2,HISPANIC,,1.48128,0.000122244,8.25258e-05,,12.462,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D2,CAUCASIAN,,1.42062,9.38289e-05,6.60478e-05,,14.024,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D2,ASIAN,,1.43383,0.000136808,9.54145e-05,,12.784,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D19,BLACK,,7.43992,0.00679917,0.000913877,,18.876,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
74_,D19,HISPANIC,,4.96744,0.0177419,0.00357163,,17.015,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
74_,D19,ASIAN,,6.64106,0.0352024,0.00530073,,15.491,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
74_,D19,CAUCASIAN,,2.3987,0.00612233,0.00255235,,19.559,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
74_,vWA,BLACK,,5.42771,0.0107843,0.0019869,,17.993,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
74_,vWA,HISPANIC,,3.73455,0.00863483,0.00231215,,16.482,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
74_,vWA,ASIAN,,3.8175,0.00236159,0.000618623,,16.337,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
74_,vWA,CAUCASIAN,,3.5581,0.0050644,0.00142334,,17.296,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
74_,TPOX,ASIAN,,3.02887,0.00107823,0.000355984,,13.081,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
74_,TPOX,HISPANIC,,3.8976,0.00420244,0.00107821,,15.228,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
74_,TPOX,BLACK,,2.29795,0.00151779,0.000660498,,16.934,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
74_,TPOX,CAUCASIAN,,6.147,0.00216609,0.000352382,,16.2,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
74_,D18,BLACK,,32.6425,0.0355611,0.00108941,,10.222,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
74_,D18,CAUCASIAN,,35.1692,0.0255654,0.000726924,,11.44,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
74_,D18,HISPANIC,,42.8763,0.0253935,0.000592249,,10.136,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
74_,D18,ASIAN,,46.2317,0.0240603,0.000520428,,12.566,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
74_,D5,BLACK,,23.0718,0.108346,0.00469602,,14.844,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D5,CAUCASIAN,,14.4231,0.116555,0.00808113,,14.784,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D5,HISPANIC,,10.662,0.115064,0.0107919,,12.839,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,D5,ASIAN,,4.7289,0.079899,0.0168959,,11.303,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
74_,FGA,BLACK,,29.91,0.000759201,2.53829e-05,,13.921,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
74_,FGA,CAUCASIAN,,20.0967,0.00171738,8.54557e-05,,14.827,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
74_,FGA,HISPANIC,,38.0261,0.00174689,4.59394e-05,,14.517,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
74_,FGA,ASIAN,,16.4821,0.00118237,7.17367e-05,,14.097,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
Overall:,15 Files,BLACK,,4.29077e+10,7.83553e-30,1.82614e-40,,279.297
Overall:,15 Files,CAUCASIAN,,1.70569e+10,4.45662e-29,2.61279e-39,,279.297
Overall:,15 Files,HISPANIC,,6.626e+10,2.15389e-28,3.25066e-39,,279.297
Overall:,15 Files,ASIAN,,1.50477e+10,1.40372e-30,9.32843e-41,,279.297
75_,D8,BLACK,,2.60635,0.00600209,0.00230288,,17.007,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
75_,D8,CAUCASIAN,,2.18281,0.00856932,0.00392583,,15.638,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
75_,D8,ASIAN,,2.38113,0.0133344,0.0056,,14.258,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
75_,D8,HISPANIC,,1.5644,0.00542342,0.00346678,,14.366,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
75_,D21,HISPANIC,,4.68611,0.0937756,0.0200114,,14.164,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
75_,D21,CAUCASIAN,,3.37905,0.0976139,0.028888,,15.925,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
75_,D21,BLACK,,6.4325,0.0640273,0.00995373,,17.197,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
75_,D21,ASIAN,,3.61092,0.140303,0.0388553,,12.736,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
75_,D7,CAUCASIAN,,2.11827,0.000882656,0.000416687,,18.045,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
75_,D7,ASIAN,,2.73088,0.000654179,0.000239549,,15.168,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
75_,D7,HISPANIC,,1.78007,0.000682271,0.000383284,,16.517,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
75_,D7,BLACK,,2.11218,0.000923973,0.00043745,,19.675,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
75_,CSF,BLACK,,2.72271,0.164067,0.0602588,,16.189,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
75_,CSF,ASIAN,,3.6075,0.200549,0.055592,,13.991,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
75_,CSF,CAUCASIAN,,3.08653,0.155046,0.0502332,,16.344,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
75_,CSF,HISPANIC,,2.83243,0.190541,0.0672712,,15.161,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
75_,D3,BLACK,,1.79165,0.00451977,0.00252268,,15.385,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
75_,D3,ASIAN,,1.94356,0.00285772,0.00147035,,13.852,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
75_,D3,HISPANIC,,1.95093,0.00656914,0.00336719,,15.117,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
75_,D3,CAUCASIAN,,1.9601,0.00735323,0.00375145,,16.658,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
75_,TH01,BLACK,,5.41072,0.0351358,0.00649374,,16.928,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,TH01,ASIAN,,39.7307,0.0198255,0.000498997,,14.614,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,TH01,HISPANIC,,3.99769,0.0978821,0.0244847,,16.036,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,TH01,CAUCASIAN,,3.50639,0.0987007,0.0281488,,17.172,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,D13,BLACK,,10.9257,0.0283832,0.00259784,,13.759,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
75_,D13,CAUCASIAN,,12.0334,0.0134652,0.00111898,,13.103,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
75_,D13,HISPANIC,,4.18539,0.0175299,0.00418834,,13.32,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
75_,D13,ASIAN,,3.25774,0.00458239,0.00140662,,13.794,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
75_,D16,BLACK,,4.76995,0.103268,0.0216496,,16.394,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,D16,ASIAN,,7.15226,0.0793185,0.01109,,11.959,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,D16,HISPANIC,,5.29575,0.0897515,0.0169478,,13.412,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,D16,CAUCASIAN,,5.0109,0.103088,0.0205727,,14.807,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
75_,D2,ASIAN,,8.18102,9.07665e-05,1.10948e-05,,15.778,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D2,BLACK,,6.20751,0.000266146,4.28749e-05,,21.39,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D2,HISPANIC,,2.23627,0.000144282,6.4519e-05,,17.673,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D2,CAUCASIAN,,4.2274,7.05432e-05,1.66871e-05,,19.963,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D19,ASIAN,,2.71023,0.070589,0.0260454,,14.448,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
75_,D19,CAUCASIAN,,12.5934,0.0819504,0.00650739,,16.423,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
75_,D19,BLACK,,15.9514,0.0749201,0.00469676,,17.146,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
75_,D19,HISPANIC,,4.0563,0.0407307,0.0100413,,15.71,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
75_,vWA,CAUCASIAN,,3.64077,0.0974351,0.0267622,,15.285,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
75_,vWA,HISPANIC,,3.80944,0.164937,0.043297,,14.453,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
75_,vWA,ASIAN,,4.30023,0.0831747,0.0193419,,12.903,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
75_,vWA,BLACK,,4.02036,0.143866,0.0357844,,16.436,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
75_,TPOX,BLACK,,1.39546,0.00753537,0.00539994,,17.462,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
75_,TPOX,HISPANIC,,0.972349,0.0288167,0.0296362,,15.528,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
75_,TPOX,ASIAN,,0.927339,0.00745205,0.00803595,,14.19,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
75_,TPOX,CAUCASIAN,,1.19682,0.017605,0.0147098,,17.382,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
75_,D18,BLACK,,0.219668,0.000460636,0.00209696,,10.567,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
75_,D18,HISPANIC,,0.256176,0.000330629,0.00129063,,9.686,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
75_,D18,CAUCASIAN,,0.343732,0.000316343,0.000920321,,9.838,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
75_,D18,ASIAN,,0.449889,0.000300088,0.000667028,,12.52,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
75_,D5,BLACK,,2.3387,0.152831,0.0653486,,19.014,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D5,ASIAN,,3.42519,0.168115,0.0490819,,13.38,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D5,CAUCASIAN,,2.20501,0.177656,0.0805691,,17.522,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,D5,HISPANIC,,2.25555,0.19759,0.0876016,,15.28,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
75_,FGA,BLACK,,4.41101,0.000760136,0.000172327,,16.682,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
75_,FGA,HISPANIC,,3.67268,0.0017483,0.000476027,,16.877,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
75_,FGA,CAUCASIAN,,6.2943,0.00171766,0.000272892,,17.636,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
75_,FGA,ASIAN,,9.38093,0.00118278,0.000126084,,15.526,,0.5,0.33,0.17,0.81,0.19,,0.5,0.33,0.17,0.81,0.19
Overall:,15 Files,BLACK,,6.13188e+07,3.13677e-29,5.11551e-37,,281.485
Overall:,15 Files,CAUCASIAN,,2.21168e+07,1.10398e-28,4.9916e-36,,281.485
Overall:,15 Files,HISPANIC,,455600,2.13383e-28,4.68355e-34,,281.485
Overall:,15 Files,ASIAN,,1.94793e+08,1.19772e-30,6.14866e-39,,281.485
76_,D8,CAUCASIAN,,4.61064,0.00325268,0.000705472,,16.42,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
76_,D8,BLACK,,2.71408,0.00227905,0.000839714,,16.881,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
76_,D8,ASIAN,,2.808,0.00506713,0.00180453,,14.69,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
76_,D8,HISPANIC,,3.89097,0.00205676,0.000528599,,15.865,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
76_,D21,BLACK,,2.80993,0.0464092,0.0165161,,15.491,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
76_,D21,HISPANIC,,4.43732,0.0536833,0.0120981,,13.763,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
76_,D21,ASIAN,,9.54351,0.0630959,0.00661139,,12.77,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
76_,D21,CAUCASIAN,,4.3263,0.0747144,0.0172698,,15.398,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
76_,D7,BLACK,,2.16181,0.00237153,0.00109701,,16.287,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
76_,D7,HISPANIC,,1.63468,0.00175276,0.00107224,,13.212,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
76_,D7,ASIAN,,1.05601,0.00169012,0.00160047,,12.214,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
76_,D7,CAUCASIAN,,1.59038,0.0022716,0.00142833,,15.305,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
76_,CSF,HISPANIC,,1.32278,0.088985,0.0672712,,13.633,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
76_,CSF,BLACK,,1.39612,0.0841285,0.0602588,,17.703,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
76_,CSF,CAUCASIAN,,1.53794,0.0772559,0.0502332,,16.343,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
76_,CSF,ASIAN,,1.50438,0.0836316,0.055592,,12.281,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
76_,D3,CAUCASIAN,,4.33464,0.0429787,0.00991516,,12.723,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
76_,D3,BLACK,,5.64488,0.0251951,0.00446335,,14.191,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
76_,D3,HISPANIC,,7.13997,0.0356662,0.00499529,,11.071,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
76_,D3,ASIAN,,7.64782,0.0153062,0.00200138,,11.915,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
76_,TH01,BLACK,,0.804414,0.0108101,0.0134385,,13.827,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,TH01,CAUCASIAN,,1.86814,0.0713714,0.0382045,,13.813,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,TH01,HISPANIC,,1.23399,0.0608841,0.0493393,,13.175,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,TH01,ASIAN,,1.57922,0.0053897,0.00341289,,12.456,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,D13,BLACK,,7.50603,0.0477321,0.00635917,,17.43,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
76_,D13,HISPANIC,,10.5878,0.0365831,0.00345522,,14.547,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
76_,D13,ASIAN,,32.2779,0.00798868,0.000247497,,12.452,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
76_,D13,CAUCASIAN,,12.9032,0.0237696,0.00184215,,16.606,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
76_,D16,CAUCASIAN,,10.1214,0.128439,0.0126898,,15.695,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,D16,BLACK,,4.6675,0.150106,0.0321598,,17.156,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,D16,ASIAN,,3.64292,0.148782,0.0408416,,11.884,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,D16,HISPANIC,,4.87317,0.127139,0.0260896,,14.96,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
76_,D2,BLACK,,10.8649,0.00236869,0.000218014,,20.497,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
76_,D2,HISPANIC,,9.10942,0.00115405,0.000126688,,17.059,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
76_,D2,ASIAN,,43.248,0.00128643,2.97454e-05,,15.887,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
0.02
