Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
364_,FGA,HISPANIC,,1.93252,0.000605406,0.000313272,,68.386,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
364_,FGA,CAUCASIAN,,3.41225,0.000286171,8.38657e-05,,69.198,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
364_,FGA,ASIAN,,2.62125,0.000247082,9.42614e-05,,69.603,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
364_,FGA,BLACK,,2.02345,0.000443772,0.000219314,,70.485,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,8.45631e-11,9.48022e-58,1.12108e-47,,248.006
Overall:,15 Files,CAUCASIAN,,2.87857e-11,1.05464e-53,3.66375e-43,,248.006
Overall:,15 Files,HISPANIC,,2.02828e-12,7.62325e-52,3.75847e-40,,248.006
Overall:,15 Files,ASIAN,,3.48968e-11,9.61245e-52,2.75454e-41,,248.006
365_,D8,CAUCASIAN,,0.0277367,1.11752e-05,0.000402903,,5.331,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D8,ASIAN,,0.0515161,4.69116e-06,9.10621e-05,,5.301,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D8,HISPANIC,,0.0309397,1.65406e-05,0.000534608,,5.355,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D8,BLACK,,0.0352426,4.68833e-07,1.3303e-05,,5.453,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D21,HISPANIC,,1.92316,0.00175414,0.000912118,,26.979,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D21,ASIAN,,4.03693,0.00187493,0.000464445,,27.355,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D21,CAUCASIAN,,1.82839,0.000959034,0.000524523,,27.482,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D21,BLACK,,1.31315,0.000590311,0.000449539,,27.784,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D7,ASIAN,,1.35129,0.118394,0.0876152,,10.859,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D7,HISPANIC,,1.70812,0.152902,0.089515,,11.021,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D7,CAUCASIAN,,1.88606,0.120211,0.0637369,,11.075,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D7,BLACK,,1.82997,0.118641,0.0648318,,11.185,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,CSF,ASIAN,,1.19952,0.109412,0.0912133,,11.077,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,CSF,HISPANIC,,0.952486,0.0739579,0.0776472,,11.312,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,CSF,BLACK,,1.21904,0.0331925,0.0272284,,11.468,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,CSF,CAUCASIAN,,0.905279,0.0855433,0.0944939,,11.536,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D3,ASIAN,,0.440378,0.000871151,0.00197819,,26.57,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D3,HISPANIC,,0.508137,0.00169513,0.00333597,,26.987,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D3,BLACK,,0.491222,0.00133115,0.00270988,,27.093,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D3,CAUCASIAN,,0.545643,0.0019352,0.00354664,,27.362,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TH01,ASIAN,,0.747995,0.0275379,0.0368157,,10.88,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TH01,HISPANIC,,2.09946,0.00904455,0.00430803,,11.085,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TH01,CAUCASIAN,,2.40608,0.00915163,0.00380354,,11.124,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TH01,BLACK,,1.63823,0.0063984,0.00390569,,11.242,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D13,ASIAN,,0.01827,7.23666e-05,0.00396095,,10.769,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D13,HISPANIC,,0.0156281,6.07588e-06,0.000388779,,10.907,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D13,CAUCASIAN,,0.0131781,4.23774e-06,0.000321575,,10.967,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D13,BLACK,,0.0118478,6.12208e-07,5.16727e-05,,11.123,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D16,ASIAN,,1.26463,0.0016754,0.00132481,,10.865,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D16,HISPANIC,,1.23211,0.00437397,0.00354999,,11.028,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D16,CAUCASIAN,,1.19167,0.00129469,0.00108644,,11.094,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D16,BLACK,,1.10912,0.00243424,0.00219475,,11.218,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D2,HISPANIC,,0.0098224,2.34871e-05,0.00239117,,5.33,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D2,ASIAN,,0.0255518,3.57913e-05,0.00140073,,5.33,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D2,CAUCASIAN,,0.0112669,2.89521e-05,0.00256965,,5.405,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D2,BLACK,,0.0207776,1.2708e-05,0.00061162,,5.456,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D19,HISPANIC,,3.15792,0.00137803,0.000436371,,27.171,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D19,ASIAN,,2.40057,0.00120788,0.000503164,,27.6,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D19,CAUCASIAN,,7.91748,0.000508397,6.42121e-05,,27.68,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D19,BLACK,,5.83865,0.000983983,0.000168529,,28.01,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,vWA,ASIAN,,5.61321,0.0155412,0.00276869,,67.246,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,vWA,HISPANIC,,0.869232,0.00369548,0.00425143,,68.104,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,vWA,CAUCASIAN,,1.47468,0.00799184,0.00541937,,68.531,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,vWA,BLACK,,0.59992,0.00142625,0.00237741,,69.1,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TPOX,ASIAN,,1.1179,0.0453054,0.0405273,,5.315,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TPOX,HISPANIC,,1.17129,0.069686,0.0594952,,5.379,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TPOX,CAUCASIAN,,1.3575,0.0554185,0.0408241,,5.42,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,TPOX,BLACK,,1.589,0.0816182,0.0513645,,5.502,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D18,ASIAN,,0.0218653,2.89982e-05,0.00132622,,3.686,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D18,HISPANIC,,0.0220155,2.73733e-05,0.00124337,,3.734,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D18,BLACK,,0.0249246,1.20394e-05,0.000483031,,3.816,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D18,CAUCASIAN,,0.0192818,3.88437e-05,0.00201453,,3.804,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D5,ASIAN,,1.25674,0.000410145,0.000326356,,5.259,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D5,HISPANIC,,1.00116,0.000303802,0.00030345,,5.318,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D5,BLACK,,1.21579,0.000162289,0.000133485,,5.371,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,D5,CAUCASIAN,,1.06392,0.000259953,0.000244336,,5.457,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,FGA,ASIAN,,0.763291,1.31992e-05,1.72924e-05,,66.467,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,FGA,HISPANIC,,0.947421,3.23603e-05,3.41562e-05,,67.319,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,FGA,CAUCASIAN,,1.36759,1.53076e-05,1.11931e-05,,67.818,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
365_,FGA,BLACK,,0.85926,2.37008e-05,2.75828e-05,,68.244,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,3.28737e-06,9.32477e-52,2.83655e-46,,307.089
Overall:,15 Files,CAUCASIAN,,8.94392e-06,1.07907e-47,1.20649e-42,,307.089
Overall:,15 Files,HISPANIC,,1.31143e-06,2.99864e-46,2.28654e-40,,307.089
Overall:,15 Files,ASIAN,,2.07119e-05,1.58355e-45,7.64559e-41,,307.089
366_,D8,ASIAN,,3.34657,0.0552971,0.0165235,,5.415,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D8,BLACK,,1.62,0.126702,0.0782112,,5.492,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D8,CAUCASIAN,,2.92608,0.130082,0.0444561,,5.499,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D8,HISPANIC,,2.79353,0.144568,0.0517511,,5.49,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D21,ASIAN,,6.19811,6.88578e-05,1.11095e-05,,10.952,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D21,BLACK,,5.18978,0.000224292,4.32181e-05,,11.067,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D21,CAUCASIAN,,4.46547,0.000104912,2.34941e-05,,11.098,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D21,HISPANIC,,5.67771,0.000335086,5.90177e-05,,11.258,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D7,ASIAN,,0.561225,0.0217332,0.0387245,,21.638,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D7,HISPANIC,,0.342365,0.0208462,0.0608888,,21.833,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D7,CAUCASIAN,,0.343425,0.0171027,0.0498006,,22.085,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D7,BLACK,,0.288342,0.0172104,0.0596874,,22.248,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,CSF,ASIAN,,1.3029,0.218642,0.167812,,5.338,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,CSF,HISPANIC,,1.11827,0.295905,0.26461,,5.375,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,CSF,CAUCASIAN,,1.05668,0.244635,0.231514,,5.483,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,CSF,BLACK,,1.54104,0.206087,0.133732,,5.504,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D3,ASIAN,,0.971682,0.000100605,0.000103537,,26.213,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D3,HISPANIC,,1.00572,0.000176453,0.000175449,,26.653,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D3,CAUCASIAN,,0.511931,7.61369e-05,0.000148725,,26.745,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D3,BLACK,,0.7494,9.36399e-05,0.000124953,,26.978,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TH01,ASIAN,,0.00326318,0.000202554,0.0620725,,5.386,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TH01,HISPANIC,,0.0067968,7.03207e-05,0.0103461,,5.413,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TH01,BLACK,,0.00276515,0.000287297,0.103899,,5.499,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TH01,CAUCASIAN,,0.00949123,6.09875e-05,0.00642566,,5.494,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D13,ASIAN,,1.76496,0.00012985,7.35713e-05,,10.917,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D13,HISPANIC,,0.772737,0.00124741,0.00161427,,11.099,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D13,BLACK,,0.484877,0.00047493,0.000979485,,11.28,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D13,CAUCASIAN,,0.706058,0.000721962,0.00102252,,11.328,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D16,ASIAN,,1.65141,0.111726,0.0676545,,10.855,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D16,HISPANIC,,1.23232,0.0886058,0.0719014,,11.02,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D16,CAUCASIAN,,1.18748,0.0918858,0.077379,,11.095,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D16,BLACK,,1.16577,0.108011,0.092652,,11.254,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D2,ASIAN,,6.02595,0.00707344,0.00117383,,5.316,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D2,HISPANIC,,3.11681,0.0615383,0.019744,,5.393,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D2,BLACK,,11.8589,0.00577127,0.000486663,,5.477,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D2,CAUCASIAN,,4.08261,0.0215282,0.00527314,,5.481,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D19,ASIAN,,0.0103682,1.8259e-07,1.76105e-05,,26.329,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D19,HISPANIC,,0.00762969,2.42698e-07,3.18096e-05,,26.744,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D19,BLACK,,0.0172536,8.5238e-08,4.94029e-06,,26.834,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D19,CAUCASIAN,,0.00748846,7.15734e-08,9.55783e-06,,27.02,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,vWA,ASIAN,,1.12571,0.00695236,0.00617596,,10.992,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,vWA,HISPANIC,,0.904904,0.0479075,0.0529421,,11.14,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,vWA,BLACK,,0.896403,0.0475114,0.0530023,,11.352,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,vWA,CAUCASIAN,,0.794244,0.040554,0.0510599,,11.364,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TPOX,ASIAN,,1.45394,0.247082,0.16994,,3.726,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TPOX,BLACK,,2.61707,0.098953,0.0378107,,3.795,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TPOX,HISPANIC,,1.69857,0.209051,0.123075,,3.772,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,TPOX,CAUCASIAN,,1.28034,0.198771,0.155249,,3.888,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D18,ASIAN,,6.49422,0.0414637,0.0063847,,10.926,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D18,CAUCASIAN,,3.39689,0.0438901,0.0129207,,11.063,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D18,HISPANIC,,4.0685,0.0223619,0.00549636,,11.08,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D18,BLACK,,5.95347,0.0045319,0.000761221,,11.247,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D5,ASIAN,,1.98186,0.198871,0.100345,,5.376,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D5,HISPANIC,,4.87591,0.155749,0.0319426,,5.411,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D5,CAUCASIAN,,3.58248,0.156591,0.0437102,,5.462,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,D5,BLACK,,4.30545,0.117871,0.027377,,5.515,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,FGA,ASIAN,,1.08218,0.000415874,0.000384292,,26.514,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,FGA,HISPANIC,,0.888202,0.000483697,0.00054458,,26.826,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,FGA,CAUCASIAN,,0.975202,0.000450913,0.000462379,,27.087,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
366_,FGA,BLACK,,0.839875,0.000548485,0.000653056,,27.265,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,0.0452177,9.42566e-38,2.08451e-36,,194.968
Overall:,15 Files,CAUCASIAN,,0.00712681,6.77012e-37,9.4995e-35,,194.968
Overall:,15 Files,HISPANIC,,0.0254569,1.03268e-34,4.05658e-33,,194.968
Overall:,15 Files,ASIAN,,0.199649,4.06959e-38,2.03838e-37,,194.968
367_,D8,ASIAN,,3.34657,0.0552971,0.0165235,,5.331,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D8,BLACK,,1.62,0.126702,0.0782112,,5.491,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D8,HISPANIC,,2.79353,0.144568,0.0517511,,5.477,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D8,CAUCASIAN,,2.92608,0.130082,0.0444561,,5.498,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D21,ASIAN,,6.19811,6.88578e-05,1.11095e-05,,10.853,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D21,CAUCASIAN,,4.46547,0.000104912,2.34941e-05,,11.086,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D21,BLACK,,5.18978,0.000224292,4.32181e-05,,11.111,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D21,HISPANIC,,5.67771,0.000335086,5.90177e-05,,11.147,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D7,ASIAN,,0.600137,3.10914e-06,5.18072e-06,,25.762,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D7,HISPANIC,,0.376277,3.19894e-06,8.50156e-06,,26.168,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D7,CAUCASIAN,,0.388513,2.506e-06,6.45022e-06,,26.385,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D7,BLACK,,0.326691,2.40358e-06,7.35735e-06,,26.531,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,CSF,ASIAN,,1.3029,0.218642,0.167812,,5.595,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,CSF,HISPANIC,,1.11827,0.295905,0.26461,,5.653,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,CSF,CAUCASIAN,,1.05668,0.244635,0.231514,,5.727,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,CSF,BLACK,,1.54104,0.206087,0.133732,,5.756,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D3,ASIAN,,2.34535,0.000748505,0.000319144,,26.129,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D3,HISPANIC,,2.46434,0.00131281,0.000532724,,26.552,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D3,CAUCASIAN,,1.72275,0.000566461,0.000328813,,26.637,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D3,BLACK,,2.20749,0.000696682,0.000315599,,26.969,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,TH01,ASIAN,,2.13786,8.69567e-05,4.06747e-05,,10.767,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,TH01,HISPANIC,,1.16205,6.66147e-05,5.73251e-05,,10.819,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,TH01,CAUCASIAN,,1.6289,4.3829e-05,2.69071e-05,,10.871,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,TH01,BLACK,,1.2024,0.000367106,0.000305311,,11.008,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D13,ASIAN,,2.06841,1.09684e-05,5.30284e-06,,10.621,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D13,HISPANIC,,0.973632,6.9698e-05,7.15855e-05,,10.754,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D13,CAUCASIAN,,0.867462,5.07483e-05,5.8502e-05,,10.814,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D13,BLACK,,0.613684,2.68103e-05,4.36875e-05,,10.981,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D16,HISPANIC,,0.251992,7.10257e-05,0.000281857,,10.746,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D16,ASIAN,,0.314084,9.01761e-05,0.000287109,,10.729,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D16,CAUCASIAN,,0.166665,0.00012385,0.000743107,,10.847,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D16,BLACK,,0.225692,9.1484e-05,0.000405349,,10.92,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D2,ASIAN,,1.59878,5.84623e-05,3.65667e-05,,5.272,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D2,HISPANIC,,0.822971,0.000584921,0.000710744,,5.333,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D2,CAUCASIAN,,1.12411,0.000156644,0.000139349,,5.373,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D2,BLACK,,2.98555,6.56191e-05,2.19789e-05,,5.426,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D19,ASIAN,,3.03085,9.55824e-05,3.15365e-05,,26.179,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D19,HISPANIC,,2.6678,0.000149946,5.62056e-05,,26.553,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D19,CAUCASIAN,,1.59203,6.07741e-05,3.8174e-05,,26.701,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,D19,BLACK,,3.93085,5.31232e-05,1.35144e-05,,26.891,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,vWA,ASIAN,,3.58,0.000195274,5.45459e-05,,10.713,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,vWA,HISPANIC,,3.04303,0.000415581,0.000136568,,10.805,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,vWA,BLACK,,3.27669,0.000339357,0.000103567,,10.889,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
367_,vWA,CAUCASIAN,,2.31698,0.000563903,0.000243378,,10.941,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
