Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
273_,FGA,ASIAN,,4.0717,5.92811e-06,1.45593e-06,,122.54,,0.64,0.28,0.08,0.98,0.02,,0.64,0.28,0.08,0.98,0.02
Overall:,15 Files,BLACK,,2.53748e+08,3.22318e-65,1.27023e-73,,791.065
Overall:,15 Files,CAUCASIAN,,1.72974e+07,2.21887e-62,1.28278e-69,,791.065
Overall:,15 Files,HISPANIC,,6.95925e+06,6.54967e-64,9.41146e-71,,791.065
Overall:,15 Files,ASIAN,,8.26541e+08,3.92212e-63,4.74522e-72,,791.065
274_,D8,CAUCASIAN,,1.94617,0.000216078,0.000111027,,19.674,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,D8,HISPANIC,,2.00151,0.000263823,0.000131812,,19.774,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,D8,BLACK,,0.904294,0.000197378,0.000218267,,19.912,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,D8,ASIAN,,1.99369,0.000229956,0.000115342,,19.784,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,D21,BLACK,,0.153288,2.18587e-10,1.42599e-09,,8.982,,0.874,0.106,0.02,0.98,0.02,,0.874,0.106,0.02,0.98,0.02
274_,D21,HISPANIC,,0.0838077,1.00527e-10,1.19949e-09,,8.982,,0.874,0.106,0.02,0.98,0.02,,0.874,0.106,0.02,0.98,0.02
274_,D21,CAUCASIAN,,0.110694,1.03073e-10,9.31154e-10,,9.041,,0.874,0.106,0.02,0.98,0.02,,0.874,0.106,0.02,0.98,0.02
274_,D21,ASIAN,,0.0975297,4.40655e-11,4.51816e-10,,8.946,,0.874,0.106,0.02,0.98,0.02,,0.874,0.106,0.02,0.98,0.02
274_,D7,BLACK,,0.0331694,4.39764e-12,1.32581e-10,,8.956,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D7,HISPANIC,,0.032022,6.26413e-12,1.9562e-10,,8.969,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D7,ASIAN,,0.0354555,1.24254e-11,3.5045e-10,,8.915,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D7,CAUCASIAN,,0.0296661,7.2345e-12,2.43864e-10,,9.037,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,CSF,HISPANIC,,0.0524909,9.10003e-09,1.73364e-07,,5.789,,0.898,0.082,0.02,0.98,0.02,,0.898,0.082,0.02,0.98,0.02
274_,CSF,BLACK,,0.0682768,4.85923e-09,7.11696e-08,,5.829,,0.898,0.082,0.02,0.98,0.02,,0.898,0.082,0.02,0.98,0.02
274_,CSF,CAUCASIAN,,0.0526293,8.97493e-09,1.70531e-07,,5.803,,0.898,0.082,0.02,0.98,0.02,,0.898,0.082,0.02,0.98,0.02
274_,CSF,ASIAN,,0.0532848,8.50783e-09,1.59667e-07,,5.779,,0.898,0.082,0.02,0.98,0.02,,0.898,0.082,0.02,0.98,0.02
274_,D3,BLACK,,1.39692,0.111112,0.0795408,,9.215,,0.834,0.146,0.02,0.98,0.02,,0.834,0.146,0.02,0.98,0.02
274_,D3,HISPANIC,,1.58776,0.119324,0.0751523,,9.235,,0.834,0.146,0.02,0.98,0.02,,0.834,0.146,0.02,0.98,0.02
274_,D3,CAUCASIAN,,1.60341,0.0640129,0.039923,,9.263,,0.834,0.146,0.02,0.98,0.02,,0.834,0.146,0.02,0.98,0.02
274_,D3,ASIAN,,1.31529,0.154445,0.117423,,9.227,,0.834,0.146,0.02,0.98,0.02,,0.834,0.146,0.02,0.98,0.02
274_,TH01,HISPANIC,,0.00114973,1.89479e-09,1.64803e-06,,54.672,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,TH01,ASIAN,,0.00118136,6.28643e-10,5.32136e-07,,55.036,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,TH01,CAUCASIAN,,0.00153186,9.02204e-10,5.88961e-07,,55.558,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,TH01,BLACK,,0.000920679,2.03083e-09,2.20579e-06,,56.344,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D13,ASIAN,,1.8013,4.58525e-10,2.54552e-10,,53.025,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D13,HISPANIC,,0.687469,1.13777e-09,1.65502e-09,,53.117,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D13,CAUCASIAN,,0.766656,2.91228e-10,3.79868e-10,,54.07,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D13,BLACK,,0.413622,5.38547e-10,1.30202e-09,,54.136,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D16,HISPANIC,,0.000102967,2.2218e-10,2.15777e-06,,9.607,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D16,ASIAN,,7.1016e-05,4.05339e-10,5.70772e-06,,9.766,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D16,CAUCASIAN,,0.000318185,4.81285e-11,1.5126e-07,,9.883,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D16,BLACK,,0.000105403,2.42822e-10,2.30375e-06,,10.016,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
274_,D2,HISPANIC,,0.525058,1.20627e-05,2.29741e-05,,5.603,,0.746,0.234,0.02,0.98,0.02,,0.746,0.234,0.02,0.98,0.02
274_,D2,CAUCASIAN,,0.418106,2.87786e-05,6.88309e-05,,5.702,,0.746,0.234,0.02,0.98,0.02,,0.746,0.234,0.02,0.98,0.02
274_,D2,ASIAN,,0.554079,9.15602e-06,1.65248e-05,,5.644,,0.746,0.234,0.02,0.98,0.02,,0.746,0.234,0.02,0.98,0.02
274_,D2,BLACK,,0.395741,3.40996e-05,8.61664e-05,,5.76,,0.746,0.234,0.02,0.98,0.02,,0.746,0.234,0.02,0.98,0.02
274_,D19,CAUCASIAN,,0.0487622,3.35079e-07,6.87169e-06,,123.88,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D19,ASIAN,,0.0614257,2.36974e-07,3.8579e-06,,124.006,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D19,HISPANIC,,0.0728387,4.15798e-07,5.70848e-06,,125.87,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D19,BLACK,,0.0636695,1.85384e-07,2.91166e-06,,126.783,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,vWA,HISPANIC,,1.44191,9.12043e-07,6.32525e-07,,20.222,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,vWA,ASIAN,,3.0551,9.57469e-08,3.13401e-08,,20.283,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,vWA,CAUCASIAN,,2.90914,3.76609e-07,1.29457e-07,,20.474,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,vWA,BLACK,,1.94005,1.26026e-06,6.49603e-07,,20.726,,0.818,0.162,0.02,0.98,0.02,,0.818,0.162,0.02,0.98,0.02
274_,TPOX,HISPANIC,,3.88459,0.00225633,0.000580841,,6.251,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
274_,TPOX,ASIAN,,2.83827,0.00452282,0.00159351,,6.302,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
274_,TPOX,CAUCASIAN,,2.0541,0.00750761,0.00365494,,6.368,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
274_,TPOX,BLACK,,6.33637,0.00121479,0.000191717,,6.426,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
274_,D18,HISPANIC,,0.049015,3.27701e-09,6.68573e-08,,97.407,,0.802,0.178,0.02,0.98,0.02,,0.802,0.178,0.02,0.98,0.02
274_,D18,ASIAN,,0.0687584,4.15224e-09,6.03888e-08,,97.437,,0.802,0.178,0.02,0.98,0.02,,0.802,0.178,0.02,0.98,0.02
274_,D18,CAUCASIAN,,0.0464507,4.03191e-09,8.67998e-08,,98.858,,0.802,0.178,0.02,0.98,0.02,,0.802,0.178,0.02,0.98,0.02
274_,D18,BLACK,,0.0642993,2.90455e-09,4.51723e-08,,99.346,,0.802,0.178,0.02,0.98,0.02,,0.802,0.178,0.02,0.98,0.02
274_,D5,ASIAN,,2.34405,0.007223,0.00308142,,9.742,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D5,CAUCASIAN,,1.63923,0.00362894,0.00221381,,9.882,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D5,HISPANIC,,1.63534,0.00286927,0.00175453,,9.875,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,D5,BLACK,,1.80231,0.00255772,0.00141913,,10.033,,0.882,0.098,0.02,0.98,0.02,,0.882,0.098,0.02,0.98,0.02
274_,FGA,ASIAN,,0.0896092,1.80254e-09,2.01155e-08,,48.669,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
274_,FGA,CAUCASIAN,,0.0785286,1.38371e-09,1.76204e-08,,48.77,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
274_,FGA,HISPANIC,,0.0617452,2.27614e-09,3.68634e-08,,49.21,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
274_,FGA,BLACK,,0.0626848,2.42777e-09,3.87299e-08,,49.756,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
Overall:,15 Files,BLACK,,3.96058e-14,4.74872e-102,1.199e-88,,497.637
Overall:,15 Files,CAUCASIAN,,1.46808e-13,6.46172e-103,4.40147e-90,,497.637
Overall:,15 Files,HISPANIC,,3.86281e-14,1.90872e-101,4.94126e-88,,497.637
Overall:,15 Files,ASIAN,,3.11223e-13,9.81877e-103,3.1549e-90,,497.637
275_,D8,ASIAN,,1.58025,0.000376313,0.000238135,,51.755,,0.592,0.376,0.032,0.974,0.026,,0.592,0.376,0.032,0.974,0.026
275_,D8,HISPANIC,,2.14235,0.00019879,9.27907e-05,,51.923,,0.592,0.376,0.032,0.974,0.026,,0.592,0.376,0.032,0.974,0.026
275_,D8,CAUCASIAN,,2.56668,0.000304839,0.000118768,,52.425,,0.592,0.376,0.032,0.974,0.026,,0.592,0.376,0.032,0.974,0.026
275_,D8,BLACK,,1.64671,0.000155921,9.46862e-05,,53.098,,0.592,0.376,0.032,0.974,0.026,,0.592,0.376,0.032,0.974,0.026
275_,D21,ASIAN,,5.77863,1.32562e-05,2.29401e-06,,49.833,,0.546,0.396,0.058,0.924,0.076,,0.546,0.396,0.058,0.924,0.076
275_,D21,HISPANIC,,2.88811,1.39013e-05,4.81327e-06,,49.895,,0.546,0.396,0.058,0.924,0.076,,0.546,0.396,0.058,0.924,0.076
275_,D21,CAUCASIAN,,2.81923,1.29863e-05,4.60632e-06,,50.377,,0.546,0.396,0.058,0.924,0.076,,0.546,0.396,0.058,0.924,0.076
275_,D21,BLACK,,2.15454,1.88194e-06,8.73478e-07,,50.797,,0.546,0.396,0.058,0.924,0.076,,0.546,0.396,0.058,0.924,0.076
275_,D7,HISPANIC,,5.60087,0.00347883,0.000621124,,6.124,,0.642,0.302,0.056,0.92,0.08,,0.642,0.302,0.056,0.92,0.08
275_,D7,ASIAN,,3.48702,0.00750198,0.0021514,,6.122,,0.642,0.302,0.056,0.92,0.08,,0.642,0.302,0.056,0.92,0.08
275_,D7,CAUCASIAN,,5.44252,0.0032731,0.000601393,,6.219,,0.642,0.302,0.056,0.92,0.08,,0.642,0.302,0.056,0.92,0.08
275_,D7,BLACK,,7.65871,0.00242787,0.000317007,,6.282,,0.642,0.302,0.056,0.92,0.08,,0.642,0.302,0.056,0.92,0.08
275_,CSF,HISPANIC,,1,1,1,,5.486,,0.64,0.34,0.02,0.92,0.08,,0.64,0.34,0.02,0.92,0.08
275_,CSF,ASIAN,,1,1,1,,5.506,,0.64,0.34,0.02,0.92,0.08,,0.64,0.34,0.02,0.92,0.08
275_,CSF,BLACK,,1,1,1,,5.61,,0.64,0.34,0.02,0.92,0.08,,0.64,0.34,0.02,0.92,0.08
275_,CSF,CAUCASIAN,,1,1,1,,5.597,,0.64,0.34,0.02,0.92,0.08,,0.64,0.34,0.02,0.92,0.08
275_,D3,ASIAN,,1.50718,3.03599e-05,2.01436e-05,,50.42,,0.712,0.232,0.056,0.92,0.08,,0.712,0.232,0.056,0.92,0.08
275_,D3,HISPANIC,,1.61722,4.7623e-05,2.94475e-05,,50.527,,0.712,0.232,0.056,0.92,0.08,,0.712,0.232,0.056,0.92,0.08
275_,D3,BLACK,,1.22361,3.32029e-05,2.71353e-05,,50.934,,0.712,0.232,0.056,0.92,0.08,,0.712,0.232,0.056,0.92,0.08
275_,D3,CAUCASIAN,,0.986115,3.58888e-05,3.63942e-05,,51.415,,0.712,0.232,0.056,0.92,0.08,,0.712,0.232,0.056,0.92,0.08
275_,TH01,HISPANIC,,3.46125,0.00205468,0.000593622,,9.671,,0.656,0.3,0.044,0.878,0.122,,0.656,0.3,0.044,0.878,0.122
275_,TH01,ASIAN,,4.42607,0.000225137,5.08661e-05,,9.714,,0.656,0.3,0.044,0.878,0.122,,0.656,0.3,0.044,0.878,0.122
275_,TH01,CAUCASIAN,,5.33684,0.00159237,0.000298374,,9.904,,0.656,0.3,0.044,0.878,0.122,,0.656,0.3,0.044,0.878,0.122
275_,TH01,BLACK,,2.27402,0.000676246,0.000297379,,10.008,,0.656,0.3,0.044,0.878,0.122,,0.656,0.3,0.044,0.878,0.122
275_,D13,ASIAN,,10.8875,3.94327e-08,3.62182e-09,,19.422,,0.672,0.29,0.038,0.98,0.02,,0.672,0.29,0.038,0.98,0.02
275_,D13,HISPANIC,,6.64415,1.21989e-08,1.83603e-09,,19.551,,0.672,0.29,0.038,0.98,0.02,,0.672,0.29,0.038,0.98,0.02
275_,D13,CAUCASIAN,,6.81019,2.37512e-08,3.48759e-09,,19.812,,0.672,0.29,0.038,0.98,0.02,,0.672,0.29,0.038,0.98,0.02
275_,D13,BLACK,,5.10102,2.49743e-09,4.89594e-10,,20.047,,0.672,0.29,0.038,0.98,0.02,,0.672,0.29,0.038,0.98,0.02
275_,D16,HISPANIC,,10.9531,0.000410899,3.75142e-05,,6.251,,0.652,0.322,0.026,0.87,0.13,,0.652,0.322,0.026,0.87,0.13
275_,D16,ASIAN,,7.96586,0.000722769,9.07333e-05,,6.26,,0.652,0.322,0.026,0.87,0.13,,0.652,0.322,0.026,0.87,0.13
275_,D16,CAUCASIAN,,28.116,0.000103888,3.69496e-06,,6.365,,0.652,0.322,0.026,0.87,0.13,,0.652,0.322,0.026,0.87,0.13
275_,D16,BLACK,,11.1345,0.000449765,4.03937e-05,,6.436,,0.652,0.322,0.026,0.87,0.13,,0.652,0.322,0.026,0.87,0.13
275_,D2,HISPANIC,,21.4884,4.42555e-05,2.05951e-06,,6.028,,0.496,0.416,0.088,0.974,0.026,,0.496,0.416,0.088,0.974,0.026
275_,D2,ASIAN,,46.9914,5.93296e-06,1.26256e-07,,6.053,,0.496,0.416,0.088,0.974,0.026,,0.496,0.416,0.088,0.974,0.026
275_,D2,CAUCASIAN,,14.5878,4.47435e-05,3.06719e-06,,6.144,,0.496,0.416,0.088,0.974,0.026,,0.496,0.416,0.088,0.974,0.026
275_,D2,BLACK,,17.2306,2.6243e-05,1.52305e-06,,6.206,,0.496,0.416,0.088,0.974,0.026,,0.496,0.416,0.088,0.974,0.026
275_,D19,HISPANIC,,8.36387,0.000357994,4.28024e-05,,51.948,,0.658,0.28,0.062,0.98,0.02,,0.658,0.28,0.062,0.98,0.02
275_,D19,ASIAN,,11.2902,0.000674559,5.97474e-05,,52.097,,0.658,0.28,0.062,0.98,0.02,,0.658,0.28,0.062,0.98,0.02
275_,D19,CAUCASIAN,,23.6994,0.000617714,2.60646e-05,,52.482,,0.658,0.28,0.062,0.98,0.02,,0.658,0.28,0.062,0.98,0.02
275_,D19,BLACK,,12.6143,0.000436429,3.45979e-05,,53.132,,0.658,0.28,0.062,0.98,0.02,,0.658,0.28,0.062,0.98,0.02
275_,vWA,ASIAN,,5.89216,3.20287e-06,5.43581e-07,,123.141,,0.554,0.366,0.08,0.974,0.026,,0.554,0.366,0.08,0.974,0.026
275_,vWA,HISPANIC,,4.50597,5.30711e-06,1.1778e-06,,123.684,,0.554,0.366,0.08,0.974,0.026,,0.554,0.366,0.08,0.974,0.026
275_,vWA,CAUCASIAN,,6.16198,8.21914e-06,1.33385e-06,,124.848,,0.554,0.366,0.08,0.974,0.026,,0.554,0.366,0.08,0.974,0.026
275_,vWA,BLACK,,5.06734,5.99089e-06,1.18226e-06,,126.093,,0.554,0.366,0.08,0.974,0.026,,0.554,0.366,0.08,0.974,0.026
275_,TPOX,HISPANIC,,3.75584,0.00059989,0.000159722,,6.094,,0.696,0.284,0.02,0.94,0.06,,0.696,0.284,0.02,0.94,0.06
275_,TPOX,BLACK,,2.73161,0.0016776,0.000614141,,6.191,,0.696,0.284,0.02,0.94,0.06,,0.696,0.284,0.02,0.94,0.06
