Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
2_,D8,CAUCASIAN,,0.0539075,7.3373e-05,0.00136109,,13.622,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
2_,D21,BLACK,,4.64329,1.74955e-06,3.7679e-07,,33.238,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
02
2_,D21,CAUCASIAN,,7.0596,5.2547e-06,7.44334e-07,,30.982,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,D21,ASIAN,,3.37986,2.86883e-06,8.48802e-07,,22.22,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,D7,CAUCASIAN,,0.00481442,3.14336e-05,0.00652906,,31.431,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D7,BLACK,,0.00336238,4.51013e-05,0.0134135,,32.892,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D7,HISPANIC,,0.00525996,2.87518e-05,0.00546616,,28.682,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D7,ASIAN,,0.0142469,1.04577e-05,0.000734038,,24.545,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,CSF,CAUCASIAN,,0.524928,0.0725859,0.138278,,33.397,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
2_,CSF,HISPANIC,,0.511694,0.062356,0.121862,,33.395,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
2_,CSF,BLACK,,0.521646,0.046429,0.0890047,,33.987,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
2_,CSF,ASIAN,,0.649213,0.052477,0.0808317,,30.271,,0.74,0.24,0.02,0.98,0.02,,0.74,0.24,0.02,0.98,0.02
2_,D3,HISPANIC,,0.0283564,1.28471e-05,0.000453057,,21.863,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D3,CAUCASIAN,,0.0255644,5.93002e-05,0.00231964,,24.313,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D3,BLACK,,0.025654,2.68671e-05,0.00104728,,26.456,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D3,ASIAN,,0.0283228,1.17053e-05,0.000413282,,18.855,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,TH01,ASIAN,,0.136382,0.00171329,0.0125624,,27.154,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,TH01,BLACK,,0.10031,0.00325394,0.0324387,,30.995,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,TH01,HISPANIC,,0.057556,0.00199732,0.0347022,,29.429,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,TH01,CAUCASIAN,,0.0734452,0.00118607,0.016149,,30.261,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,D13,CAUCASIAN,,1.15546,0.0133017,0.011512,,22.514,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D13,HISPANIC,,1.38966,0.00823152,0.00592341,,21.309,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D13,ASIAN,,3.60552,0.0149606,0.00414936,,27.846,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D16,CAUCASIAN,,0.377951,0.000123349,0.000326362,,16.331,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
2_,D16,BLACK,,0.18785,0.000151729,0.000807713,,19.017,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
2_,D16,HISPANIC,,0.185223,0.000152105,0.000821199,,31.683,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
2_,D16,ASIAN,,0.203863,9.49536e-05,0.000465771,,29.261,,0.79,0.19,0.02,0.98,0.02,,0.79,0.19,0.02,0.98,0.02
2_,D2,BLACK,,0.358863,0.000416156,0.00115965,,21.073,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D2,CAUCASIAN,,0.226203,0.00116547,0.00515232,,42.387,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D2,ASIAN,,0.272094,0.000828251,0.00304399,,34.258,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D2,HISPANIC,,0.235444,0.0010876,0.00461937,,37.836,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,D19,CAUCASIAN,,8.43278e-05,5.72787e-07,0.00679239,,27.054,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
2_,D19,HISPANIC,,0.000130337,2.71376e-07,0.00208212,,26.456,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
2_,D19,ASIAN,,0.000142933,2.1096e-07,0.00147593,,26.395,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
2_,D19,BLACK,,0.000172031,1.82521e-07,0.00106097,,27.629,,0.89,0.09,0.02,0.98,0.02,,0.89,0.09,0.02,0.98,0.02
2_,vWA,CAUCASIAN,,0.1001,0.000284224,0.00283942,,38.281,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,vWA,BLACK,,0.232449,0.000192168,0.00082671,,39.329,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,vWA,HISPANIC,,0.163457,0.00019827,0.00121298,,38.216,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,vWA,ASIAN,,0.134785,0.000236778,0.00175672,,37.354,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
2_,TPOX,ASIAN,,0.00153028,9.93193e-05,0.0649028,,20.855,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,TPOX,BLACK,,0.0036834,4.11524e-05,0.0111724,,36.849,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,TPOX,HISPANIC,,0.00205633,7.38692e-05,0.0359229,,34.649,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,TPOX,CAUCASIAN,,0.0010471,0.000145214,0.138682,,36.578,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
2_,D18,CAUCASIAN,,0.30382,1.21956e-06,4.0141e-06,,28.182,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,D18,ASIAN,,0.334489,7.77459e-07,2.32432e-06,,26.15,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02

2_,D18,HISPANIC,,0.30428,1.1171e-06,3.67128e-06,,26.259,,0.86,0.12,0.02,0.98,0.02,,0.86,0.12,0.02,0.98,0.02
2_,D5,BLACK,,1.52386,0.00563738,0.00369941,,22.188,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
2_,D5,CAUCASIAN,,1.34598,0.00680382,0.00505493,,20.682,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
2_,D5,ASIAN,,1.68449,0.0180849,0.0107361,,18.47,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
2_,D5,HISPANIC,,1.30407,0.00460136,0.00352847,,18.572,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
2_,FGA,BLACK,,9.31859,0.000880654,9.45051e-05,,34.627,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,FGA,CAUCASIAN,,12.8883,0.000736841,5.71712e-05,,30.962,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,FGA,HISPANIC,,10.0114,0.000863004,8.62021e-05,,24.974,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
2_,FGA,ASIAN,,11.0068,0.000601443,5.46428e-05,,27.248,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
Overall:,15 Files,BLACK,,2.94626e-14,1.94684e-58,6.60785e-45,,540.011
Overall:,15 Files,CAUCASIAN,,8.31001e-15,1.71015e-56,2.05793e-42,,540.011
Overall:,15 Files,HISPANIC,,2.40816e-14,2.12849e-58,8.83865e-45,,540.011
Overall:,15 Files,ASIAN,,2.16843e-13,1.14479e-58,5.27935e-46,,540.011
3_,D8,BLACK,,24.2205,0.116231,0.00479887,,27.412,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
3_,D8,CAUCASIAN,,5.8391,0.0824139,0.0141141,,22.189,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
3_,D8,ASIAN,,4.04175,0.0530878,0.0131349,,38.618,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
3_,D8,HISPANIC,,6.55725,0.0625989,0.00954651,,43.727,,0.71,0.27,0.02,0.98,0.02,,0.71,0.27,0.02,0.98,0.02
3_,D21,BLACK,,4.7745,0.000556291,0.000116513,,37.8,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
3_,D21,HISPANIC,,9.52168,0.000572911,6.01691e-05,,38.576,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
3_,D21,CAUCASIAN,,7.83352,0.00114556,0.000146238,,39.323,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
3_,D21,ASIAN,,3.45918,0.000631238,0.000182482,,38.941,,0.66,0.28,0.06,0.98,0.02,,0.66,0.28,0.06,0.98,0.02
3_,D7,BLACK,,2.41537,0.0105944,0.00438626,,28.178,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
3_,D7,ASIAN,,2.97182,0.00488828,0.00164488,,23.24,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
3_,D7,CAUCASIAN,,2.37603,0.00857482,0.00360888,,27.919,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
3_,D7,HISPANIC,,2.03101,0.00833692,0.00410481,,26.409,,0.61,0.31,0.08,0.98,0.02,,0.61,0.31,0.08,0.98,0.02
3_,CSF,CAUCASIAN,,1.81226,0.00139329,0.000768812,,41.69,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
3_,CSF,ASIAN,,1.06114,0.00134203,0.00126471,,40.437,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
3_,CSF,BLACK,,2.55499,0.0011209,0.000438711,,41.906,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
3_,CSF,HISPANIC,,3.29862,0.00141154,0.00042792,,41.134,,0.53,0.44,0.03,0.98,0.02,,0.53,0.44,0.03,0.98,0.02
3_,D3,HISPANIC,,1.43354,0.0238155,0.0166131,,65.518,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
3_,D3,BLACK,,1.18986,0.0141415,0.0118851,,70.452,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
3_,D3,CAUCASIAN,,1.29365,0.0161177,0.0124591,,72.957,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
3_,D3,ASIAN,,1.13857,0.0111214,0.00976787,,68.177,,0.78,0.19,0.03,0.98,0.02,,0.78,0.19,0.03,0.98,0.02
3_,TH01,CAUCASIAN,,5.46629,0.0836821,0.0153088,,77,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,TH01,BLACK,,4.94183,0.142674,0.0288707,,80.223,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,TH01,HISPANIC,,3.70551,0.116814,0.0315244,,70.301,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,TH01,ASIAN,,6.83913,0.0817473,0.0119529,,59.878,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,D13,BLACK,,201.222,0.00345447,1.71674e-05,,31.982,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
3_,D13,CAUCASIAN,,24.6509,0.00186952,7.58396e-05,,28.505,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
3_,D13,HISPANIC,,13.3539,0.00232179,0.000173866,,28.383,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
3_,D13,ASIAN,,1.85147,0.00104545,0.000564658,,42.999,,0.73,0.25,0.02,0.98,0.02,,0.73,0.25,0.02,0.98,0.02
3_,D16,HISPANIC,,2.46464,0.0151577,0.00615007,,34.15,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,D16,ASIAN,,2.41474,0.0116137,0.0048095,,33.775,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,D16,BLACK,,2.11207,0.0166648,0.00789025,,37.267,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,D16,CAUCASIAN,,1.35048,0.0202897,0.015024,,36.28,,0.77,0.2,0.03,0.98,0.02,,0.77,0.2,0.03,0.98,0.02
3_,D2,HISPANIC,,1.05346,0.00554661,0.00526513,,29.078,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
3_,D2,CAUCASIAN,,1.41075,0.00414193,0.00293599,,32.28,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
3_,D2,ASIAN,,6.07737,0.000962186,0.000158323,,24.974,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
3_,D2,BLACK,,2.66674,0.00219135,0.000821733,,34.092,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
3_,D19,BLACK,,209.32,1.83945e-05,8.78775e-08,,43.493,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
3_,D19,CAUCASIAN,,244.98,3.56335e-05,1.45455e-07,,43.263,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
3_,D19,HISPANIC,,70.226,4.28963e-05,6.10832e-07,,43.527,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
3_,D19,ASIAN,,26.6735,2.88374e-05,1.08113e-06,,41.427,,0.66,0.31,0.03,0.98,0.02,,0.66,0.31,0.03,0.98,0.02
3_,vWA,CAUCASIAN,,6.18518,0.00657173,0.0010625,,27.97,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
3_,vWA,BLACK,,2.84489,0.00721135,0.00253484,,32.902,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
3_,vWA,HISPANIC,,3.99381,0.00697968,0.00174762,,24.149,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
3_,vWA,ASIAN,,20.9937,0.00970776,0.000462414,,24.707,,0.81,0.15,0.04,0.98,0.02,,0.81,0.15,0.04,0.98,0.02
3_,TPOX,BLACK,,5.37963,0.115855,0.0215358,,20.198,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
3_,TPOX,CAUCASIAN,,25.9342,0.250505,0.00965924,,21.826,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
3_,TPOX,HISPANIC,,17.6238,0.147482,0.00836833,,33.7,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
3_,TPOX,ASIAN,,21.9032,0.193007,0.0088118,,33.345,,0.73,0.25,0.02,0.97,0.03,,0.73,0.25,0.02,0.97,0.03
3_,D18,CAUCASIAN,,1.96706,0.000739127,0.000375753,,22.149,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
3_,D18,HISPANIC,,2.43366,0.000658549,0.0002706,,20.664,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
3_,D18,BLACK,,6.85319,0.00031338,4.57276e-05,,23.403,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
3_,D18,ASIAN,,3.82528,0.00060148,0.000157238,,22.215,,0.68,0.3,0.02,0.98,0.02,,0.68,0.3,0.02,0.98,0.02
3_,D5,CAUCASIAN,,133.108,0.00621994,4.67287e-05,,16.184,,0.7,0.28,0.02,0.98,0.02,,0.7,0.28,0.02,0.98,0.02
