Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
118_,D3,HISPANIC,,0.279781,0.000951121,0.00339952,,27.709,,0.92272,0.05728,0.02,0.98,0.02,,0.92272,0.05728,0.02,0.98,0.02
118_,D3,BLACK,,0.290136,0.000629217,0.00216869,,28.671,,0.92272,0.05728,0.02,0.98,0.02,,0.92272,0.05728,0.02,0.98,0.02
118_,D3,ASIAN,,0.282703,0.000560637,0.00198313,,26.51,,0.92272,0.05728,0.02,0.98,0.02,,0.92272,0.05728,0.02,0.98,0.02
118_,TH01,BLACK,,5.26301,0.259901,0.0493826,,25.066,,0.85584,0.12416,0.02,0.98,0.02,,0.85584,0.12416,0.02,0.98,0.02
118_,TH01,HISPANIC,,4.15221,0.12985,0.0312724,,21.63,,0.85584,0.12416,0.02,0.98,0.02,,0.85584,0.12416,0.02,0.98,0.02
118_,TH01,CAUCASIAN,,3.74975,0.0887441,0.0236667,,23.891,,0.85584,0.12416,0.02,0.98,0.02,,0.85584,0.12416,0.02,0.98,0.02
118_,TH01,ASIAN,,39.5499,0.086005,0.00217459,,18.267,,0.85584,0.12416,0.02,0.98,0.02,,0.85584,0.12416,0.02,0.98,0.02
118_,D13,CAUCASIAN,,0.0260665,0.000239855,0.00920166,,23.018,,0.83844,0.14156,0.02,0.98,0.02,,0.83844,0.14156,0.02,0.98,0.02
118_,D13,HISPANIC,,0.0310925,0.000129272,0.00415764,,20.231,,0.83844,0.14156,0.02,0.98,0.02,,0.83844,0.14156,0.02,0.98,0.02
118_,D13,BLACK,,0.025617,3.8077e-05,0.0014864,,25.605,,0.83844,0.14156,0.02,0.98,0.02,,0.83844,0.14156,0.02,0.98,0.02
118_,D13,ASIAN,,0.0683875,0.000333369,0.0048747,,23.814,,0.83844,0.14156,0.02,0.98,0.02,,0.83844,0.14156,0.02,0.98,0.02
118_,D16,CAUCASIAN,,0.141303,0.00183351,0.0129757,,15.175,,0.78948,0.19052,0.02,0.98,0.02,,0.78948,0.19052,0.02,0.98,0.02
118_,D16,BLACK,,0.124326,0.0041125,0.0330782,,19.474,,0.78948,0.19052,0.02,0.98,0.02,,0.78948,0.19052,0.02,0.98,0.02
118_,D16,ASIAN,,0.125887,0.00529744,0.0420808,,30.923,,0.78948,0.19052,0.02,0.98,0.02,,0.78948,0.19052,0.02,0.98,0.02
118_,D16,HISPANIC,,0.146658,0.00392684,0.0267755,,33.526,,0.78948,0.19052,0.02,0.98,0.02,,0.78948,0.19052,0.02,0.98,0.02
118_,D2,CAUCASIAN,,0.00182131,1.26473e-05,0.00694406,,47.417,,0.83428,0.14572,0.02,0.98,0.02,,0.83428,0.14572,0.02,0.98,0.02
118_,D2,BLACK,,0.00256366,8.12491e-06,0.00316927,,49.779,,0.83428,0.14572,0.02,0.98,0.02,,0.83428,0.14572,0.02,0.98,0.02
118_,D2,HISPANIC,,0.00102722,2.56036e-05,0.0249252,,47.346,,0.83428,0.14572,0.02,0.98,0.02,,0.83428,0.14572,0.02,0.98,0.02
118_,D2,ASIAN,,0.00226244,6.12328e-06,0.0027065,,48.768,,0.83428,0.14572,0.02,0.98,0.02,,0.83428,0.14572,0.02,0.98,0.02
118_,D19,CAUCASIAN,,2.12755,0.221476,0.104099,,28.89,,0.88532,0.09468,0.02,0.98,0.02,,0.88532,0.09468,0.02,0.98,0.02
118_,D19,HISPANIC,,3.07043,0.0999815,0.0325628,,24.118,,0.88532,0.09468,0.02,0.98,0.02,,0.88532,0.09468,0.02,0.98,0.02
118_,D19,BLACK,,3.93349,0.17535,0.0445787,,31.221,,0.88532,0.09468,0.02,0.98,0.02,,0.88532,0.09468,0.02,0.98,0.02
118_,D19,ASIAN,,3.09295,0.156572,0.0506222,,25.468,,0.88532,0.09468,0.02,0.98,0.02,,0.88532,0.09468,0.02,0.98,0.02
118_,vWA,BLACK,,4.09072,0.0143189,0.00350034,,25.777,,0.82948,0.15,0.02052,0.98,0.02,,0.82948,0.15,0.02052,0.98,0.02
118_,vWA,HISPANIC,,4.44092,0.0184,0.0041433,,18.606,,0.82948,0.15,0.02052,0.98,0.02,,0.82948,0.15,0.02052,0.98,0.02
.02
118_,vWA,ASIAN,,14.9942,0.0361961,0.00241401,,16.762,,0.82948,0.15,0.02052,0.98,0.02,,0.82948,0.15,0.02052,0.98,0.02
118_,TPOX,CAUCASIAN,,1.06129,0.131381,0.123795,,21.416,,0.9196,0.0604,0.02,0.98,0.02,,0.9196,0.0604,0.02,0.98,0.02
118_,TPOX,HISPANIC,,1.96472,0.0937272,0.0477052,,19.296,,0.9196,0.0604,0.02,0.98,0.02,,0.9196,0.0604,0.02,0.98,0.02
118_,TPOX,BLACK,,2.6169,0.150564,0.0575353,,24.689,,0.9196,0.0604,0.02,0.98,0.02,,0.9196,0.0604,0.02,0.98,0.02
118_,TPOX,ASIAN,,1.39105,0.158655,0.114054,,22.502,,0.9196,0.0604,0.02,0.98,0.02,,0.9196,0.0604,0.02,0.98,0.02
118_,D18,HISPANIC,,0.00170777,1.56048e-05,0.00913753,,31.302,,0.85844,0.12156,0.02,0.98,0.02,,0.85844,0.12156,0.02,0.98,0.02
118_,D18,CAUCASIAN,,0.00178967,1.34679e-05,0.00752536,,35.135,,0.85844,0.12156,0.02,0.98,0.02,,0.85844,0.12156,0.02,0.98,0.02
118_,D18,BLACK,,0.00307905,6.97346e-06,0.00226481,,38.404,,0.85844,0.12156,0.02,0.98,0.02,,0.85844,0.12156,0.02,0.98,0.02
118_,D18,ASIAN,,0.00235406,9.13221e-06,0.00387934,,28.7,,0.85844,0.12156,0.02,0.98,0.02,,0.85844,0.12156,0.02,0.98,0.02
118_,D5,BLACK,,0.0683195,0.000310866,0.00455018,,35.262,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
118_,D5,ASIAN,,0.0791065,0.000384068,0.00485507,,29.311,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
118_,D5,CAUCASIAN,,0.0605489,0.000371037,0.0061279,,34.451,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
118_,D5,HISPANIC,,0.0574518,0.000427358,0.00743855,,33.02,,0.81,0.17,0.02,0.98,0.02,,0.81,0.17,0.02,0.98,0.02
118_,FGA,ASIAN,,0.00424342,3.6578e-06,0.000861995,,20.793,,0.83428,0.14416,0.02156,0.98,0.02,,0.83428,0.14416,0.02156,0.98,0.02
118_,FGA,HISPANIC,,0.00271124,7.74333e-06,0.00285601,,23.314,,0.83428,0.14416,0.02156,0.98,0.02,,0.83428,0.14416,0.02156,0.98,0.02
118_,FGA,BLACK,,0.00288199,6.91726e-06,0.00240017,,24.478,,0.83428,0.14416,0.02156,0.98,0.02,,0.83428,0.14416,0.02156,0.98,0.02
118_,FGA,CAUCASIAN,,0.00226598,7.60797e-06,0.00335747,,24.447,,0.83428,0.14416,0.02156,0.98,0.02,,0.83428,0.14416,0.02156,0.98,0.02
Overall:,15 Files,BLACK,,1.07877e-09,2.56631e-43,2.37892e-34,,589.787
Overall:,15 Files,CAUCASIAN,,1.25038e-10,2.70417e-41,2.16268e-31,,589.787
Overall:,15 Files,HISPANIC,,5.38744e-10,1.01672e-40,1.8872e-31,,589.787
Overall:,15 Files,ASIAN,,4.58914e-07,4.29253e-41,9.35366e-35,,589.787
119_,D8,BLACK,,2.09634,0.00268027,0.00127855,,32.998,,0.87,0.108,0.022,0.98,0.02,,0.87,0.108,0.022,0.98,0.02
119_,D8,HISPANIC,,6.01951,0.00160046,0.000265878,,25.001,,0.87,0.108,0.022,0.98,0.02,,0.87,0.108,0.022,0.98,0.02
119_,D8,CAUCASIAN,,4.34022,0.00190479,0.000438869,,30.232,,0.87,0.108,0.022,0.98,0.02,,0.87,0.108,0.022,0.98,0.02
119_,D8,ASIAN,,6.22351,0.00209834,0.000337163,,20.348,,0.87,0.108,0.022,0.98,0.02,,0.87,0.108,0.022,0.98,0.02
119_,D21,BLACK,,14.5385,4.85307e-06,3.33809e-07,,30.092,,0.804,0.176,0.02,0.98,0.02,,0.804,0.176,0.02,0.98,0.02
119_,D21,CAUCASIAN,,6.40145,3.19396e-06,4.98943e-07,,23,,0.804,0.176,0.02,0.98,0.02,,0.804,0.176,0.02,0.98,0.02
119_,D21,ASIAN,,4.42917,5.13567e-06,1.15951e-06,,27.686,,0.804,0.176,0.02,0.98,0.02,,0.804,0.176,0.02,0.98,0.02
119_,D21,HISPANIC,,4.96217,2.69681e-06,5.43473e-07,,33.582,,0.804,0.176,0.02,0.98,0.02,,0.804,0.176,0.02,0.98,0.02
119_,D7,BLACK,,6.15276,3.4022e-08,5.52955e-09,,38.434,,0.756,0.218,0.026,0.978,0.022,,0.756,0.218,0.026,0.978,0.022
119_,D7,CAUCASIAN,,5.53355,4.8765e-08,8.8126e-09,,36.848,,0.756,0.218,0.026,0.978,0.022,,0.756,0.218,0.026,0.978,0.022
119_,D7,ASIAN,,6.59518,6.61394e-08,1.00284e-08,,33.62,,0.756,0.218,0.026,0.978,0.022,,0.756,0.218,0.026,0.978,0.022
119_,CSF,BLACK,,1.87805,8.39727e-05,4.47127e-05,,27.411,,0.726,0.21,0.064,0.964,0.036,,0.726,0.21,0.064,0.964,0.036
119_,CSF,CAUCASIAN,,2.05113,0.000113294,5.52351e-05,,24.734,,0.726,0.21,0.064,0.964,0.036,,0.726,0.21,0.064,0.964,0.036
119_,CSF,ASIAN,,1.97299,9.56811e-05,4.84954e-05,,16.764,,0.726,0.21,0.064,0.964,0.036,,0.726,0.21,0.064,0.964,0.036
119_,CSF,HISPANIC,,1.70357,0.00011071,6.4987e-05,,21.248,,0.726,0.21,0.064,0.964,0.036,,0.726,0.21,0.064,0.964,0.036
119_,D3,BLACK,,2.29706,0.116273,0.0506179,,26.779,,0.784,0.192,0.024,0.976,0.024,,0.784,0.192,0.024,0.976,0.024
119_,D3,CAUCASIAN,,3.62924,0.0740019,0.0203905,,25.352,,0.784,0.192,0.024,0.976,0.024,,0.784,0.192,0.024,0.976,0.024
119_,D3,HISPANIC,,2.01168,0.133586,0.0664053,,27.367,,0.784,0.192,0.024,0.976,0.024,,0.784,0.192,0.024,0.976,0.024
119_,D3,ASIAN,,1.68227,0.157968,0.0939017,,28.017,,0.784,0.192,0.024,0.976,0.024,,0.784,0.192,0.024,0.976,0.024
119_,TH01,BLACK,,18.9622,0.00270024,0.000142401,,21.15,,0.784,0.196,0.02,0.974,0.026,,0.784,0.196,0.02,0.974,0.026
119_,TH01,HISPANIC,,6.89869,0.00389189,0.000564149,,15.645,,0.784,0.196,0.02,0.974,0.026,,0.784,0.196,0.02,0.974,0.026
119_,TH01,ASIAN,,11.5133,0.0229463,0.00199303,,25.253,,0.784,0.196,0.02,0.974,0.026,,0.784,0.196,0.02,0.974,0.026
119_,D13,BLACK,,6.27269,3.00362e-06,4.7884e-07,,19.96,,0.756,0.224,0.02,0.98,0.02,,0.756,0.224,0.02,0.98,0.02
119_,D13,HISPANIC,,7.12169,4.10407e-06,5.76277e-07,,17.244,,0.756,0.224,0.02,0.98,0.02,,0.756,0.224,0.02,0.98,0.02
119_,D13,ASIAN,,23.6487,2.37159e-06,1.00284e-07,,15.885,,0.756,0.224,0.02,0.98,0.02,,0.756,0.224,0.02,0.98,0.02
119_,D13,CAUCASIAN,,8.74918,4.05252e-06,4.63188e-07,,18.826,,0.756,0.224,0.02,0.98,0.02,,0.756,0.224,0.02,0.98,0.02
119_,D16,BLACK,,4.01271,8.60518e-05,2.14448e-05,,27.544,,0.694,0.286,0.02,0.954,0.046,,0.694,0.286,0.02,0.954,0.046
119_,D16,CAUCASIAN,,6.66982,0.000121023,1.81448e-05,,23.836,,0.694,0.286,0.02,0.954,0.046,,0.694,0.286,0.02,0.954,0.046
119_,D16,ASIAN,,3.30208,5.79122e-05,1.75381e-05,,35.037,,0.694,0.286,0.02,0.954,0.046,,0.694,0.286,0.02,0.954,0.046
119_,D16,HISPANIC,,3.99813,8.2414e-05,2.06131e-05,,40.518,,0.694,0.286,0.02,0.954,0.046,,0.694,0.286,0.02,0.954,0.046
119_,D2,BLACK,,2.62937,2.14705e-06,8.16564e-07,,38.148,,0.67,0.29,0.04,0.944,0.056,,0.67,0.29,0.04,0.944,0.056
119_,D2,CAUCASIAN,,2.49064,2.21675e-06,8.90034e-07,,30.237,,0.67,0.29,0.04,0.944,0.056,,0.67,0.29,0.04,0.944,0.056
119_,D2,HISPANIC,,2.50951,2.20672e-06,8.79344e-07,,23.633,,0.67,0.29,0.04,0.944,0.056,,0.67,0.29,0.04,0.944,0.056
119_,D2,ASIAN,,1.56656,3.0858e-06,1.96979e-06,,25.331,,0.67,0.29,0.04,0.944,0.056,,0.67,0.29,0.04,0.944,0.056
119_,D19,BLACK,,3.78709,0.00112165,0.000296179,,33.699,,0.79,0.184,0.026,0.978,0.022,,0.79,0.184,0.026,0.978,0.022
119_,D19,CAUCASIAN,,3.31303,0.00090012,0.000271691,,41.897,,0.79,0.184,0.026,0.978,0.022,,0.79,0.184,0.026,0.978,0.022
119_,D19,ASIAN,,11.6363,0.00388329,0.000333723,,36.747,,0.79,0.184,0.026,0.978,0.022,,0.79,0.184,0.026,0.978,0.022
119_,D19,HISPANIC,,4.28741,0.00146198,0.000340994,,39.806,,0.79,0.184,0.026,0.978,0.022,,0.79,0.184,0.026,0.978,0.022
119_,vWA,CAUCASIAN,,2.36642,0.000239613,0.000101256,,20.415,,0.738,0.236,0.026,0.978,0.022,,0.738,0.236,0.026,0.978,0.022
119_,vWA,BLACK,,3.74646,0.000308576,8.23646e-05,,21.454,,0.738,0.236,0.026,0.978,0.022,,0.738,0.236,0.026,0.978,0.022
119_,vWA,HISPANIC,,3.1543,0.000361392,0.000114571,,20.523,,0.738,0.236,0.026,0.978,0.022,,0.738,0.236,0.026,0.978,0.022
119_,vWA,ASIAN,,5.10433,0.000197982,3.87872e-05,,18.192,,0.738,0.236,0.026,0.978,0.022,,0.738,0.236,0.026,0.978,0.022
119_,TPOX,BLACK,,0.0462527,1.81611e-05,0.000392651,,32.132,,0.798,0.172,0.03,0.964,0.036,,0.798,0.172,0.03,0.964,0.036
119_,TPOX,CAUCASIAN,,0.0132126,6.35808e-05,0.00481214,,27.672,,0.798,0.172,0.03,0.964,0.036,,0.798,0.172,0.03,0.964,0.036
119_,TPOX,HISPANIC,,0.0239085,3.58887e-05,0.00150108,,24.065,,0.798,0.172,0.03,0.964,0.036,,0.798,0.172,0.03,0.964,0.036
119_,TPOX,ASIAN,,0.0199369,4.19623e-05,0.00210475,,27.054,,0.798,0.172,0.03,0.964,0.036,,0.798,0.172,0.03,0.964,0.036
119_,D18,ASIAN,,7.99683,3.35736e-08,4.19836e-09,,38.131,,0.772,0.19,0.038,0.98,0.02,,0.772,0.19,0.038,0.98,0.02
119_,D18,BLACK,,6.55579,1.65558e-08,2.52537e-09,,45.387,,0.772,0.19,0.038,0.98,0.02,,0.772,0.19,0.038,0.98,0.02
119_,D18,CAUCASIAN,,3.71424,4.09766e-08,1.10323e-08,,40.776,,0.772,0.19,0.038,0.98,0.02,,0.772,0.19,0.038,0.98,0.02
119_,D18,HISPANIC,,4.53825,2.76696e-08,6.09698e-09,,40.674,,0.772,0.19,0.038,0.98,0.02,,0.772,0.19,0.038,0.98,0.02
119_,D5,CAUCASIAN,,1.16272,0.000415667,0.000357494,,25.308,,0.826,0.154,0.02,0.98,0.02,,0.826,0.154,0.02,0.98,0.02
119_,D5,BLACK,,1.3328,0.000370159,0.000277731,,27.731,,0.826,0.154,0.02,0.98,0.02,,0.826,0.154,0.02,0.98,0.02
119_,D5,HISPANIC,,1.24265,0.000429931,0.000345978,,21.734,,0.826,0.154,0.02,0.98,0.02,,0.826,0.154,0.02,0.98,0.02
119_,D5,ASIAN,,1.66776,0.000297359,0.000178299,,29.268,,0.826,0.154,0.02,0.98,0.02,,0.826,0.154,0.02,0.98,0.02
119_,FGA,BLACK,,4.84995,0.00189098,0.000389897,,22.302,,0.758,0.206,0.036,0.98,0.02,,0.758,0.206,0.036,0.98,0.02
119_,FGA,CAUCASIAN,,5.92955,0.00199164,0.000335884,,19.064,,0.758,0.206,0.036,0.98,0.02,,0.758,0.206,0.036,0.98,0.02
119_,FGA,HISPANIC,,4.89822,0.00234032,0.00047779,,36.316,,0.758,0.206,0.036,0.98,0.02,,0.758,0.206,0.036,0.98,0.02
119_,FGA,ASIAN,,4.85359,0.00200356,0.000412801,,39.293,,0.758,0.206,0.036,0.98,0.02,,0.758,0.206,0.036,0.98,0.02
Overall:,15 Files,BLACK,,2.82328e+07,4.7164e-64,1.67054e-71,,653.275
Overall:,15 Files,CAUCASIAN,,2.01113e+06,7.31576e-63,3.63763e-69,,653.275
Overall:,15 Files,HISPANIC,,2.75925e+06,4.24971e-63,1.54017e-69,,653.275
Overall:,15 Files,ASIAN,,6.51431e+07,6.7606e-62,1.03781e-69,,653.275
120_,D8,CAUCASIAN,,7.83302,0.1047,0.0133665,,39.683,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
120_,D8,BLACK,,4.80333,0.217905,0.0453654,,41.293,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
120_,D8,ASIAN,,4.93999,0.0797342,0.0161405,,33.428,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
120_,D8,HISPANIC,,6.81239,0.0812733,0.0119302,,36.969,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
120_,D21,BLACK,,5.58362,0.107659,0.0192812,,19.839,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
120_,D21,CAUCASIAN,,8.22754,0.0724744,0.00880876,,20.204,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
120_,D21,HISPANIC,,8.56506,0.0715211,0.00835034,,17.826,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
120_,D21,ASIAN,,18.1834,0.0683039,0.00375639,,17.844,,0.83,0.15,0.02,0.98,0.02,,0.83,0.15,0.02,0.98,0.02
120_,D7,BLACK,,7.21889,0.130828,0.018123,,12.179,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,D7,ASIAN,,3.76924,0.248667,0.0659727,,11.967,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,D7,CAUCASIAN,,5.38321,0.174544,0.0324238,,12.151,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,D7,HISPANIC,,5.54047,0.169648,0.0306198,,12.101,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,CSF,BLACK,,1.64613,0.00895978,0.00544293,,12.413,,0.7304,0.24,0.0296,0.98,0.02,,0.7304,0.24,0.0296,0.98,0.02
120_,CSF,HISPANIC,,1.74708,0.00547506,0.00313384,,12.462,,0.7304,0.24,0.0296,0.98,0.02,,0.7304,0.24,0.0296,0.98,0.02
120_,CSF,ASIAN,,2.06653,0.00464478,0.00224762,,12.517,,0.7304,0.24,0.0296,0.98,0.02,,0.7304,0.24,0.0296,0.98,0.02
120_,CSF,CAUCASIAN,,2.09555,0.00477447,0.00227838,,12.666,,0.7304,0.24,0.0296,0.98,0.02,,0.7304,0.24,0.0296,0.98,0.02
120_,D3,BLACK,,1.01482,0.105444,0.103904,,12.782,,0.7956,0.1844,0.02,0.98,0.02,,0.7956,0.1844,0.02,0.98,0.02
120_,D3,ASIAN,,1.12233,0.145371,0.129526,,12.609,,0.7956,0.1844,0.02,0.98,0.02,,0.7956,0.1844,0.02,0.98,0.02
120_,D3,HISPANIC,,1.24871,0.121042,0.0969334,,12.683,,0.7956,0.1844,0.02,0.98,0.02,,0.7956,0.1844,0.02,0.98,0.02
120_,D3,CAUCASIAN,,0.987225,0.0655783,0.0664269,,12.891,,0.7956,0.1844,0.02,0.98,0.02,,0.7956,0.1844,0.02,0.98,0.02
120_,TH01,BLACK,,2.27603,0.0549843,0.024158,,21.402,,0.7832,0.1968,0.02,0.98,0.02,,0.7832,0.1968,0.02,0.98,0.02
120_,TH01,CAUCASIAN,,5.88162,0.139154,0.0236591,,21.339,,0.7832,0.1968,0.02,0.98,0.02,,0.7832,0.1968,0.02,0.98,0.02
120_,TH01,ASIAN,,4.79581,0.0187766,0.00391522,,21.164,,0.7832,0.1968,0.02,0.98,0.02,,0.7832,0.1968,0.02,0.98,0.02
120_,TH01,HISPANIC,,4.06704,0.121717,0.0299278,,21.299,,0.7832,0.1968,0.02,0.98,0.02,,0.7832,0.1968,0.02,0.98,0.02
120_,D13,CAUCASIAN,,15.0696,0.00644021,0.000427365,,12.66,,0.8112,0.1688,0.02,0.98,0.02,,0.8112,0.1688,0.02,0.98,0.02
120_,D13,BLACK,,8.68988,0.0128002,0.001473,,12.803,,0.8112,0.1688,0.02,0.98,0.02,,0.8112,0.1688,0.02,0.98,0.02
120_,D13,HISPANIC,,11.8294,0.00833456,0.000704566,,12.784,,0.8112,0.1688,0.02,0.98,0.02,,0.8112,0.1688,0.02,0.98,0.02
120_,D13,ASIAN,,39.5872,0.00253394,6.4009e-05,,12.772,,0.8112,0.1688,0.02,0.98,0.02,,0.8112,0.1688,0.02,0.98,0.02
120_,D16,CAUCASIAN,,49.4781,0.0177265,0.00035827,,11.913,,0.7804,0.1996,0.02,0.98,0.02,,0.7804,0.1996,0.02,0.98,0.02
120_,D16,ASIAN,,12.3214,0.0711637,0.00577564,,11.908,,0.7804,0.1996,0.02,0.98,0.02,,0.7804,0.1996,0.02,0.98,0.02
120_,D16,HISPANIC,,17.2784,0.0507479,0.00293707,,12.128,,0.7804,0.1996,0.02,0.98,0.02,,0.7804,0.1996,0.02,0.98,0.02
120_,D16,BLACK,,17.703,0.0495309,0.00279787,,12.305,,0.7804,0.1996,0.02,0.98,0.02,,0.7804,0.1996,0.02,0.98,0.02
120_,D2,CAUCASIAN,,19.2208,0.0338369,0.00176043,,12.313,,0.7344,0.2456,0.02,0.98,0.02,,0.7344,0.2456,0.02,0.98,0.02
120_,D2,BLACK,,23.4372,0.0209571,0.000894183,,12.431,,0.7344,0.2456,0.02,0.98,0.02,,0.7344,0.2456,0.02,0.98,0.02
120_,D2,ASIAN,,84.3482,0.00770307,9.13246e-05,,12.257,,0.7344,0.2456,0.02,0.98,0.02,,0.7344,0.2456,0.02,0.98,0.02
120_,D2,HISPANIC,,32.3597,0.0393155,0.00121495,,12.34,,0.7344,0.2456,0.02,0.98,0.02,,0.7344,0.2456,0.02,0.98,0.02
120_,D19,BLACK,,30.7644,0.0577837,0.00187827,,12.325,,0.8036,0.1764,0.02,0.98,0.02,,0.8036,0.1764,0.02,0.98,0.02
120_,D19,HISPANIC,,20.5903,0.107238,0.0052082,,12.262,,0.8036,0.1764,0.02,0.98,0.02,,0.8036,0.1764,0.02,0.98,0.02
120_,D19,ASIAN,,28.4352,0.0942779,0.00331554,,12.336,,0.8036,0.1764,0.02,0.98,0.02,,0.8036,0.1764,0.02,0.98,0.02
120_,D19,CAUCASIAN,,52.3595,0.107884,0.00206045,,12.476,,0.8036,0.1764,0.02,0.98,0.02,,0.8036,0.1764,0.02,0.98,0.02
120_,vWA,ASIAN,,25.5795,0.000313742,1.22653e-05,,21.237,,0.8204,0.15,0.0296,0.98,0.02,,0.8204,0.15,0.0296,0.98,0.02
120_,vWA,BLACK,,18.3794,0.000257881,1.4031e-05,,21.433,,0.8204,0.15,0.0296,0.98,0.02,,0.8204,0.15,0.0296,0.98,0.02
120_,vWA,CAUCASIAN,,24.7006,0.000471322,1.90814e-05,,21.357,,0.8204,0.15,0.0296,0.98,0.02,,0.8204,0.15,0.0296,0.98,0.02
120_,vWA,HISPANIC,,16.7312,0.000395351,2.36296e-05,,21.344,,0.8204,0.15,0.0296,0.98,0.02,,0.8204,0.15,0.0296,0.98,0.02
120_,TPOX,BLACK,,2.93847,0.134174,0.0456612,,18.43,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,TPOX,CAUCASIAN,,2.98258,0.259649,0.087055,,18.38,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,TPOX,HISPANIC,,4.09609,0.151962,0.0370994,,18.445,,0.738,0.242,0.02,0.98,0.02,,0.738,0.242,0.02,0.98,0.02
120_,D18,BLACK,,6.12893,0.0413023,0.00673891,,28.211,,0.8312,0.1488,0.02,0.98,0.02,,0.8312,0.1488,0.02,0.98,0.02
